,SubID,time,MAXAQI,PM10Iaqi,PM10value,PM2_5Iaqi,PM2_5value,COIaqi,COvalue,NO2Iaqi,NO2value,SO2Iaqi,SO2value,O3_1Iaqi,O3_1value,O3_8Iaqi,O3_8value
0,1,2020-12-11 21:00:00,278,178,306,278,228,18,1780,34,68,7,19,3,8,6,12
1,2,2020-12-11 21:00:00,285,194,337,285,235,22,2138,41,81,7,19,2,5,4,8
2,3,2020-12-11 21:00:00,292,192,333,292,242,30,2998,37,74,8,23,2,5,3,6
3,4,2020-12-11 21:00:00,291,182,314,291,241,22,2132,44,88,10,29,3,7,7,14
4,5,2020-12-11 21:00:00,264,159,268,264,214,20,1948,42,83,7,21,3,8,5,10
5,6,2020-12-11 21:00:00,273,181,311,273,223,31,3077,41,81,4,12,2,5,5,9
6,7,2020-12-11 21:00:00,241,166,281,241,191,17,1618,35,69,5,13,2,5,6,11
7,8,2020-12-11 21:00:00,268,179,308,268,218,21,2027,30,60,5,14,2,6,6,11
8,362,2020-12-11 21:00:00,248,182,313,248,198,21,2027,39,77,7,20,1,3,2,4
9,363,2020-12-11 21:00:00,225,139,227,225,175,17,1654,34,67,4,10,5,14,7,14
10,364,2020-12-11 21:00:00,232,144,237,232,182,23,2269,44,88,4,12,3,7,7,14
11,365,2020-12-11 21:00:00,248,155,259,248,198,23,2207,39,78,5,13,3,7,6,11
12,366,2020-12-11 21:00:00,236,161,271,236,186,23,2269,38,76,4,10,1,2,4,8
13,368,2020-12-11 21:00:00,265,178,305,265,215,19,1818,37,73,4,10,2,5,5,10
14,371,2020-12-11 21:00:00,0,,,,,,,,,,,,,,
15,9929,2020-12-11 21:00:00,284,194,338,284,234,28,2701,36,72,3,9,2,6,16,32
16,9930,2020-12-11 21:00:00,253,184,317,253,203,28,2771,34,67,5,14,1,1,12,23
17,12110,2020-12-11 21:00:00,378,229,370,378,328,24,2302,39,78,12,36,4,10,15,29
18,12111,2020-12-11 21:00:00,307,172,293,307,257,15,1426,24,48,14,41,9,27,15,30
19,12112,2020-12-11 21:00:00,344,317,433,344,294,27,2676,64,127,11,31,2,6,9,18
20,12113,2020-12-11 21:00:00,331,262,393,331,281,20,1995,29,58,9,25,3,7,13,25
21,12114,2020-12-11 21:00:00,288,173,295,288,238,14,1363,28,56,17,50,10,32,12,23
22,12115,2020-12-11 21:00:00,320,320,436,318,268,35,3473,41,81,10,30,3,9,13,26
23,12116,2020-12-11 21:00:00,334,295,416,334,284,55,5464,36,71,20,59,2,4,10,19
24,12117,2020-12-11 21:00:00,307,173,296,307,257,21,2067,20,39,5,14,13,39,21,42
25,12118,2020-12-11 21:00:00,282,179,308,282,232,,,40,79,10,30,,,,
26,12119,2020-12-11 21:00:00,307,182,313,307,257,,,33,65,12,35,,,,
27,12120,2020-12-11 21:00:00,339,206,354,339,289,,,40,80,12,34,,,,
28,12151,2020-12-11 21:00:00,0,,,,,,,,,,,,,,
29,12152,2020-12-11 21:00:00,289,186,321,289,239,17,1603,40,80,10,29,5,13,12,24
30,12153,2020-12-11 21:00:00,307,189,328,307,257,19,1867,,,15,43,7,22,13,26
31,12154,2020-12-11 21:00:00,311,239,377,311,261,19,1823,33,65,9,25,3,9,8,15
32,12155,2020-12-11 21:00:00,326,196,342,326,276,32,3188,40,80,18,54,2,4,13,25
33,12492,2020-12-11 21:00:00,217,162,274,217,167,19,1838,34,68,7,19,2,4,6,12
34,12493,2020-12-11 21:00:00,227,129,208,227,177,15,1426,36,71,4,10,4,11,7,14
35,12494,2020-12-11 21:00:00,265,191,331,265,215,24,2390,30,59,4,11,4,10,12,23
36,12495,2020-12-11 21:00:00,250,162,274,250,200,21,2044,32,64,4,10,2,5,5,9
37,12572,2020-12-11 21:00:00,260,169,288,260,210,25,2497,34,68,4,12,4,11,8,16
38,12573,2020-12-11 21:00:00,227,159,267,227,177,22,2198,48,95,7,19,2,5,8,16
39,12574,2020-12-11 21:00:00,198,138,226,198,148,19,1875,41,82,4,11,2,4,7,13
40,12575,2020-12-11 21:00:00,233,158,265,233,183,20,1950,38,75,3,8,1,2,6,11
41,12576,2020-12-11 21:00:00,236,176,301,236,186,19,1872,28,56,4,11,5,15,13,25
42,12577,2020-12-11 21:00:00,241,157,264,241,191,17,1693,25,49,2,5,5,13,12,24
43,12578,2020-12-11 21:00:00,217,157,263,217,167,22,2173,33,66,4,11,1,2,8,15
44,12579,2020-12-11 21:00:00,224,171,291,224,174,22,2176,32,64,5,14,3,9,13,25
45,12672,2020-12-11 21:00:00,236,155,260,236,186,17,1617,33,65,2,6,1,2,4,7
46,12792,2020-12-11 21:00:00,238,190,330,238,188,22,2142,40,79,13,37,3,8,12,23
47,13271,2020-12-11 21:00:00,217,131,211,217,167,21,2018,17,33,6,17,5,13,21,41
