,SubID,time,MAXAQI,PM10Iaqi,PM10value,PM2_5Iaqi,PM2_5value,COIaqi,COvalue,NO2Iaqi,NO2value,SO2Iaqi,SO2value,O3_1Iaqi,O3_1value,O3_8Iaqi,O3_8value
0,1,2020-11-01,130,99,147,130,99,8,715,20,40,4,10,19,59,36,71
1,2,2020-11-01,107,96,142,107,80,13,1266,26,52,3,7,18,57,46,91
2,3,2020-11-01,137,105,160,137,104,12,1137,26,51,3,9,13,40,28,56
3,4,2020-11-01,153,107,164,153,117,9,837,20,39,3,7,15,48,37,74
4,5,2020-11-01,122,92,134,122,92,11,1045,30,59,4,10,17,52,46,92
5,6,2020-11-01,113,93,136,113,85,9,851,19,38,2,6,27,85,47,94
6,7,2020-11-01,104,95,140,104,78,5,484,18,35,3,7,13,40,28,56
7,8,2020-11-01,107,93,136,107,80,7,643,16,32,2,6,21,65,35,70
8,362,2020-11-01,123,99,147,123,93,10,930,24,48,3,8,18,56,28,56
9,363,2020-11-01,114,99,148,114,86,8,762,28,55,3,8,16,50,41,81
10,364,2020-11-01,119,84,117,119,90,9,893,11,22,3,9,35,110,52,102
11,365,2020-11-01,119,106,162,119,90,8,747,49,97,3,7,4,11,29,58
12,366,2020-11-01,128,93,136,128,97,8,749,33,66,3,9,17,54,34,68
13,368,2020-11-01,145,98,145,145,111,9,862,21,41,2,6,21,66,33,65
14,371,2020-11-01,85,85,120,79,58,9,862,9,17,2,6,35,112,55,106
15,9929,2020-11-01,127,107,163,127,96,9,838,43,86,3,8,6,18,35,70
16,9930,2020-11-01,102,94,137,102,76,11,1025,31,61,4,12,10,32,26,52
17,12110,2020-11-01,105,79,108,105,79,8,782,19,38,7,19,2,5,7,13
18,12111,2020-11-01,170,129,208,170,129,16,1533,19,38,8,23,1,1,3,6
19,12112,2020-11-01,88,88,126,83,61,9,858,35,70,3,7,1,1,2,3
20,12113,2020-11-01,95,78,105,95,71,16,1579,10,19,3,9,1,1,2,3
21,12114,2020-11-01,129,121,191,129,98,14,1372,34,68,4,11,1,3,3,5
22,12115,2020-11-01,126,126,201,104,78,13,1252,28,55,4,11,3,7,8,16
23,12116,2020-11-01,129,125,199,129,98,32,3110,23,45,3,7,1,2,3,5
24,12117,2020-11-01,90,70,90,90,67,10,994,18,35,4,11,1,3,11,22
25,12118,2020-11-01,83,78,105,83,61,,,21,42,2,6,,,,
26,12119,2020-11-01,158,145,239,158,120,,,28,56,5,13,,,,
27,12120,2020-11-01,83,83,116,82,60,,,24,47,9,27,,,,
28,12151,2020-11-01,0,,,,,,,,,,,,,,
29,12152,2020-11-01,80,77,103,80,59,10,922,29,57,4,11,7,22,14,28
30,12153,2020-11-01,108,86,121,108,81,12,1136,28,56,4,11,2,5,3,5
31,12154,2020-11-01,98,84,118,98,73,13,1212,22,44,2,5,2,4,3,6
32,12155,2020-11-01,105,90,129,105,79,15,1426,26,52,3,8,,,1,2
33,12492,2020-11-01,120,97,143,120,91,9,860,42,84,3,7,3,8,12,23
34,12493,2020-11-01,132,86,122,132,100,8,722,9,17,2,6,31,98,48,95
35,12494,2020-11-01,104,86,122,104,78,10,906,8,16,3,8,30,95,43,86
36,12495,2020-11-01,107,96,141,107,80,9,870,11,22,2,5,29,90,41,82
37,12572,2020-11-01,118,89,127,118,89,9,801,22,43,3,7,21,65,38,75
38,12573,2020-11-01,109,83,115,109,82,8,736,14,28,3,9,38,121,55,106
39,12574,2020-11-01,143,94,138,143,109,8,741,25,50,3,9,8,25,18,35
40,12575,2020-11-01,124,96,142,124,94,8,755,32,63,2,6,5,15,14,28
41,12576,2020-11-01,144,114,178,144,110,9,865,26,52,4,10,9,28,25,49
42,12577,2020-11-01,132,102,154,132,100,11,1085,33,65,2,5,1,1,15,30
43,12578,2020-11-01,113,94,137,113,85,22,2169,32,64,11,32,6,18,14,28
44,12579,2020-11-01,97,94,137,97,72,19,1861,30,60,11,32,11,35,20,40
