,SubID,time,MAXAQI,PM10Iaqi,PM10value,PM2_5Iaqi,PM2_5value,COIaqi,COvalue,NO2Iaqi,NO2value,SO2Iaqi,SO2value,O3_1Iaqi,O3_1value,O3_8Iaqi,O3_8value
0,1,2020-11-01 09:00:00,143,121,192,143,109,12,1165,40,80,6,16,3,8,8,16
1,2,2020-11-01 09:00:00,138,125,199,138,105,,,49,97,5,14,2,6,4,8
2,3,2020-11-01 09:00:00,152,122,194,152,116,15,1441,45,90,6,16,2,6,2,3
3,4,2020-11-01 09:00:00,176,122,193,176,133,13,1249,32,64,4,10,4,11,8,15
4,5,2020-11-01 09:00:00,129,100,149,129,98,14,1358,36,72,6,16,8,25,9,18
5,6,2020-11-01 09:00:00,129,111,172,129,98,13,1205,49,98,4,12,,,14,28
6,7,2020-11-01 09:00:00,108,108,166,108,81,8,794,34,67,4,12,,,9,18
7,8,2020-11-01 09:00:00,138,121,192,138,105,13,1235,32,63,7,21,4,10,9,18
8,362,2020-11-01 09:00:00,149,137,223,149,114,15,1490,39,78,5,14,2,5,3,5
9,363,2020-11-01 09:00:00,138,111,171,138,105,12,1128,34,67,5,13,9,28,20,40
10,364,2020-11-01 09:00:00,152,111,171,152,116,13,1216,30,60,6,18,14,44,36,72
11,365,2020-11-01 09:00:00,143,122,194,143,109,11,1092,39,77,5,14,7,20,7,14
12,366,2020-11-01 09:00:00,159,115,180,159,121,11,1021,45,90,4,11,4,12,4,8
13,368,2020-11-01 09:00:00,172,129,208,172,130,16,1508,43,86,4,12,2,6,7,14
14,371,2020-11-01 09:00:00,102,91,131,102,76,11,1004,9,17,4,11,32,100,60,111
15,9929,2020-11-01 09:00:00,156,123,196,156,119,14,1380,36,72,3,7,11,34,12,23
16,9930,2020-11-01 09:00:00,155,140,230,155,118,17,1697,30,60,4,12,9,26,4,8
17,12110,2020-11-01 09:00:00,147,95,140,147,112,14,1306,18,35,6,17,6,17,4,8
18,12111,2020-11-01 09:00:00,215,182,313,215,165,38,3786,32,63,26,78,1,3,1,2
19,12112,2020-11-01 09:00:00,137,107,164,137,104,15,1447,39,78,4,11,4,11,2,4
20,12113,2020-11-01 09:00:00,159,121,192,159,121,22,2145,18,36,4,12,1,3,1,2
21,12114,2020-11-01 09:00:00,203,163,275,203,153,25,2444,35,70,11,32,2,5,2,4
22,12115,2020-11-01 09:00:00,211,170,290,211,161,26,2558,34,68,11,32,4,12,5,9
23,12116,2020-11-01 09:00:00,202,157,263,202,152,47,4692,35,70,8,23,2,4,2,3
24,12117,2020-11-01 09:00:00,95,75,99,95,71,11,1001,14,27,4,11,6,18,2,4
25,12118,2020-11-01 09:00:00,147,128,205,147,112,,,35,70,6,17,,,,
26,12119,2020-11-01 09:00:00,201,155,259,201,151,,,37,73,5,14,,,,
27,12120,2020-11-01 09:00:00,142,115,180,142,108,,,23,46,7,21,,,,
28,12151,2020-11-01 09:00:00,0,,,,,,,,,,,,,,
29,12152,2020-11-01 09:00:00,159,134,218,159,121,40,3917,37,74,12,35,5,16,12,24
30,12153,2020-11-01 09:00:00,133,116,182,133,101,17,1679,30,60,6,17,3,8,3,5
31,12154,2020-11-01 09:00:00,138,118,186,138,105,18,1779,28,56,3,7,3,8,3,5
32,12155,2020-11-01 09:00:00,144,117,183,144,110,20,1957,26,52,4,12,3,8,2,4
33,12492,2020-11-01 09:00:00,118,105,159,118,89,12,1183,31,61,4,11,3,9,3,6
34,12493,2020-11-01 09:00:00,163,105,159,163,124,12,1120,33,66,4,12,8,25,30,59
35,12494,2020-11-01 09:00:00,196,139,228,196,147,15,1491,26,52,4,12,6,18,6,11
36,12495,2020-11-01 09:00:00,118,103,155,118,89,14,1327,39,78,2,6,3,9,17,33
37,12572,2020-11-01 09:00:00,109,85,119,109,82,13,1268,43,86,5,14,5,14,17,33
38,12573,2020-11-01 09:00:00,129,112,173,129,98,10,934,40,79,4,10,9,27,34,68
39,12574,2020-11-01 09:00:00,159,128,206,159,121,10,921,26,52,5,15,3,7,3,6
40,12575,2020-11-01 09:00:00,0,,,,,,,,,,,,,,
41,12576,2020-11-01 09:00:00,209,142,234,209,159,11,1092,27,53,5,13,13,39,8,16
42,12577,2020-11-01 09:00:00,196,120,189,196,147,12,1153,22,44,3,8,10,30,3,6
43,12578,2020-11-01 09:00:00,149,125,199,149,114,12,1110,37,73,9,25,6,17,14,28
44,12579,2020-11-01 09:00:00,130,130,209,125,95,13,1214,35,69,9,27,8,24,13,26
45,12672,2020-11-01 09:00:00,104,101,151,104,78,12,1198,40,79,3,8,3,9,2,4
46,12792,2020-11-01 09:00:00,125,90,130,125,95,10,938,27,54,8,22,7,22,4,7
47,13271,2020-11-01 09:00:00,83,73,96,83,61,12,1176,11,22,2,6,9,27,4,8
48,13272,2020-11-01 09:00:00,156,115,179,156,119,26,2587,26,51,6,17,2,4,1,2
49,13273,2020-11-01 09:00:00,134,97,143,134,102,20,1987,20,40,3,7,2,5,2,4
50,13274,2020-11-01 09:00:00,115,107,164,115,87,17,1610,34,67,4,12,6,17,7,13
51,13275,2020-11-01 09:00:00,99,81,111,99,74,15,1450,21,41,4,12,5,13,3,5
52,13276,2020-11-01 09:00:00,88,88,125,87,64,14,1311,21,41,3,9,3,9,8,16
53,13277,2020-11-01 09:00:00,117,81,112,117,88,23,2243,24,48,5,13,2,4,1,2
54,13278,2020-11-01 09:00:00,95,75,99,95,71,13,1273,21,41,7,20,6,19,4,7
55,15040,2020-11-01 09:00:00,120,108,166,120,91,18,1769,47,94,5,13,3,8,5,10
56,15041,2020-11-01 09:00:00,127,81,112,127,96,13,1249,46,91,5,13,4,11,7,14
57,15042,2020-11-01 09:00:00,173,131,212,173,131,14,1345,50,100,5,13,2,5,6,11
58,15043,2020-11-01 09:00:00,135,114,178,135,103,21,2008,47,93,5,13,4,10,7,14
59,15044,2020-11-01 09:00:00,150,135,220,150,115,12,1160,48,96,4,10,3,9,10,19
60,15045,2020-11-01 09:00:00,178,130,210,178,134,14,1313,45,90,5,15,3,8,5,9
61,15046,2020-11-01 09:00:00,155,125,200,155,118,14,1336,46,91,5,14,3,9,5,9
62,15047,2020-11-01 09:00:00,153,119,188,153,117,16,1568,43,86,7,20,3,8,7,14
63,15048,2020-11-01 09:00:00,169,120,190,169,128,13,1251,46,91,5,15,2,5,4,7
64,15049,2020-11-01 09:00:00,119,95,140,119,90,12,1186,39,78,5,15,7,21,11,22
65,15050,2020-11-01 09:00:00,150,111,171,150,115,13,1289,40,80,6,16,7,20,6,12
66,15055,2020-11-01 09:00:00,84,73,95,84,62,16,1576,35,69,4,11,6,17,10,20
67,15056,2020-11-01 09:00:00,103,103,155,84,62,12,1177,14,27,4,10,9,27,12,24
68,15057,2020-11-01 09:00:00,107,74,98,107,80,12,1127,13,25,2,4,10,32,14,27
69,15058,2020-11-01 09:00:00,155,111,171,155,118,12,1178,34,67,5,13,10,32,21,42
70,15059,2020-11-01 09:00:00,156,120,189,156,119,14,1363,39,77,4,12,8,24,8,16
71,15060,2020-11-01 09:00:00,138,118,186,138,105,14,1368,46,91,4,11,6,18,7,14
72,15061,2020-11-01 09:00:00,153,114,178,153,117,14,1385,45,89,3,9,3,7,3,6
