,SubID,time,MAXAQI,PM10Iaqi,PM10value,PM2_5Iaqi,PM2_5value,COIaqi,COvalue,NO2Iaqi,NO2value,SO2Iaqi,SO2value,O3_1Iaqi,O3_1value,O3_8Iaqi,O3_8value
0,1,2020-10-30 03:00:00,127,122,194,127,96,,,36,72,6,18,2,5,3,5
1,2,2020-10-30 03:00:00,105,105,160,105,79,27,2660,36,72,6,17,2,4,3,5
2,3,2020-10-30 03:00:00,134,129,208,134,102,28,2800,36,71,7,20,2,5,3,5
3,4,2020-10-30 03:00:00,115,111,171,115,87,17,1696,26,51,5,13,1,3,2,4
4,5,2020-10-30 03:00:00,74,74,97,68,49,14,1323,36,72,4,11,2,5,3,6
5,6,2020-10-30 03:00:00,78,78,106,73,53,10,996,33,65,2,6,2,4,2,4
6,7,2020-10-30 03:00:00,99,97,144,99,74,19,1850,25,49,5,13,2,5,2,4
7,8,2020-10-30 03:00:00,95,95,139,83,61,13,1258,26,52,2,6,1,3,2,4
8,362,2020-10-30 03:00:00,132,132,214,124,94,26,2506,33,65,8,22,2,4,2,4
9,363,2020-10-30 03:00:00,92,92,133,67,48,10,998,29,58,4,10,1,3,2,4
10,364,2020-10-30 03:00:00,65,65,79,63,45,11,1003,19,38,3,8,9,27,8,16
11,365,2020-10-30 03:00:00,71,71,92,62,44,9,862,30,59,3,9,2,5,3,6
12,366,2020-10-30 03:00:00,142,142,233,87,64,13,1243,30,59,5,13,1,2,1,2
13,368,2020-10-30 03:00:00,140,129,208,140,107,24,2333,36,71,4,11,2,5,3,5
14,371,2020-10-30 03:00:00,71,71,92,60,43,10,982,9,18,6,17,24,74,39,78
15,9929,2020-10-30 03:00:00,87,87,124,78,57,13,1274,33,65,4,10,2,6,3,6
16,9930,2020-10-30 03:00:00,128,128,206,87,64,15,1500,26,51,7,19,1,3,2,4
17,12110,2020-10-30 03:00:00,81,81,111,80,59,12,1110,25,50,5,14,1,2,2,4
18,12111,2020-10-30 03:00:00,144,133,216,144,110,20,1969,29,58,8,24,1,1,1,1
19,12112,2020-10-30 03:00:00,80,80,110,73,53,10,988,42,84,3,9,4,11,2,4
20,12113,2020-10-30 03:00:00,108,108,166,80,59,15,1441,22,43,4,11,1,1,1,2
21,12114,2020-10-30 03:00:00,0,,,,,,,,,,,,,2,3
22,12115,2020-10-30 03:00:00,89,86,121,89,66,9,880,32,64,4,12,4,10,19,37
23,12116,2020-10-30 03:00:00,114,114,178,92,68,19,1817,29,57,3,9,1,2,2,3
24,12117,2020-10-30 03:00:00,68,66,82,68,49,11,1090,28,55,4,12,1,1,3,5
25,12118,2020-10-30 03:00:00,54,54,57,50,35,,,18,35,3,7,,,,
26,12119,2020-10-30 03:00:00,110,110,170,93,69,,,32,64,4,11,,,,
27,12120,2020-10-30 03:00:00,69,69,88,68,49,,,27,54,4,10,,,,
28,12151,2020-10-30 03:00:00,0,,,,,,,,,,,,,,
29,12152,2020-10-30 03:00:00,53,53,55,36,25,8,749,16,31,4,10,17,53,30,60
30,12153,2020-10-30 03:00:00,85,75,100,85,63,8,742,31,61,4,11,4,10,3,6
31,12154,2020-10-30 03:00:00,87,79,108,87,64,8,795,28,56,2,5,3,9,3,5
32,12155,2020-10-30 03:00:00,100,74,97,100,75,9,871,32,63,2,6,2,4,1,2
33,12492,2020-10-30 03:00:00,102,102,154,98,73,21,2016,38,76,4,12,2,4,2,4
34,12493,2020-10-30 03:00:00,59,59,68,59,42,9,804,15,30,2,6,8,24,7,13
35,12494,2020-10-30 03:00:00,94,91,132,94,70,21,2079,18,35,3,9,4,10,5,10
36,12495,2020-10-30 03:00:00,78,78,105,73,53,15,1434,39,78,2,5,1,3,2,3
37,12572,2020-10-30 03:00:00,65,61,71,65,47,8,799,23,46,3,7,4,12,5,9
38,12573,2020-10-30 03:00:00,67,67,84,65,47,11,1048,23,46,4,11,11,35,9,17
39,12574,2020-10-30 03:00:00,114,81,111,114,86,15,1420,32,64,11,31,2,4,4,7
40,12575,2020-10-30 03:00:00,99,85,120,99,74,16,1586,35,69,6,18,2,5,5,10
41,12576,2020-10-30 03:00:00,107,84,118,107,80,9,878,26,52,6,16,6,19,7,14
42,12577,2020-10-30 03:00:00,92,64,77,92,68,12,1122,22,43,2,5,2,4,1,2
43,12578,2020-10-30 03:00:00,81,81,111,74,54,12,1170,46,91,6,16,1,2,1,2
44,12579,2020-10-30 03:00:00,87,87,123,69,50,17,1615,33,65,4,12,3,7,4,7
45,12672,2020-10-30 03:00:00,81,81,111,69,50,11,1082,25,50,3,7,1,2,1,2
46,12792,2020-10-30 03:00:00,153,153,255,127,96,18,1762,32,63,6,16,2,5,3,5
47,13271,2020-10-30 03:00:00,90,66,82,90,67,11,1028,17,33,3,7,3,8,3,6
48,13272,2020-10-30 03:00:00,104,80,109,104,78,13,1249,31,62,5,13,1,2,1,2
49,13273,2020-10-30 03:00:00,75,75,100,74,54,9,899,20,39,2,4,1,3,2,3
50,13274,2020-10-30 03:00:00,67,67,83,64,46,8,715,28,55,3,8,7,20,16,31
51,13275,2020-10-30 03:00:00,82,81,112,82,60,11,1045,25,50,3,9,1,3,2,4
52,13276,2020-10-30 03:00:00,64,64,77,50,35,12,1122,20,40,4,11,6,19,8,16
53,13277,2020-10-30 03:00:00,87,80,109,87,64,15,1460,26,51,3,7,1,1,1,1
54,13278,2020-10-30 03:00:00,71,71,92,68,49,9,836,27,54,3,8,2,4,2,4
55,15040,2020-10-30 03:00:00,137,127,203,137,104,28,2733,37,73,5,15,2,6,3,6
56,15041,2020-10-30 03:00:00,78,75,100,78,57,14,1314,40,80,4,11,2,4,2,4
57,15042,2020-10-30 03:00:00,145,138,226,145,111,23,2283,43,86,5,15,2,4,2,4
