,SubID,time,MAXAQI,PM10Iaqi,PM10value,PM2_5Iaqi,PM2_5value,COIaqi,COvalue,NO2Iaqi,NO2value,SO2Iaqi,SO2value,O3_1Iaqi,O3_1value,O3_8Iaqi,O3_8value
0,1,2020-12-30 22:00:00,74,74,98,30,21,6,529,20,40,8,23,9,26,16,32
1,2,2020-12-30 22:00:00,60,60,70,18,12,4,358,21,41,5,15,10,30,9,17
2,3,2020-12-30 22:00:00,66,66,81,30,21,9,896,17,34,5,14,9,26,17,34
3,4,2020-12-30 22:00:00,0,,,,,,,,,,,,,,
4,5,2020-12-30 22:00:00,54,54,58,19,13,8,800,13,25,5,15,19,58,28,55
5,6,2020-12-30 22:00:00,58,58,66,23,16,8,724,16,32,4,10,10,32,18,36
6,7,2020-12-30 22:00:00,72,72,93,42,29,10,957,27,53,9,27,3,8,16,32
7,8,2020-12-30 22:00:00,66,66,81,19,13,6,544,18,35,4,12,8,24,21,41
8,362,2020-12-30 22:00:00,0,,,,,,,,,,,,,,
9,363,2020-12-30 22:00:00,58,58,65,22,15,4,327,14,27,4,10,12,37,19,37
10,364,2020-12-30 22:00:00,52,52,53,18,12,6,505,18,35,4,11,12,38,22,43
11,365,2020-12-30 22:00:00,45,45,45,13,9,4,386,11,21,4,10,16,49,20,40
12,366,2020-12-30 22:00:00,54,54,58,18,12,5,481,17,34,4,11,11,34,16,31
13,368,2020-12-30 22:00:00,63,63,76,23,16,4,348,18,36,3,9,10,30,16,31
14,371,2020-12-30 22:00:00,46,46,46,13,9,5,484,5,9,3,8,17,52,25,49
15,9929,2020-12-30 22:00:00,65,65,80,22,15,10,980,19,37,3,9,10,32,19,38
16,9930,2020-12-30 22:00:00,63,63,76,18,12,6,583,15,30,4,11,10,31,14,28
17,12110,2020-12-30 22:00:00,92,86,122,92,68,10,950,25,49,11,31,2,6,15,29
18,12111,2020-12-30 22:00:00,71,71,91,43,30,7,607,20,39,5,13,10,30,17,34
19,12112,2020-12-30 22:00:00,82,82,114,79,58,11,1077,29,57,7,21,3,7,11,22
20,12113,2020-12-30 22:00:00,110,85,120,110,83,16,1598,18,35,6,16,5,14,16,32
21,12114,2020-12-30 22:00:00,113,91,132,113,85,10,963,22,43,16,46,9,27,17,33
22,12115,2020-12-30 22:00:00,122,120,189,122,92,15,1441,27,54,11,32,4,10,12,24
23,12116,2020-12-30 22:00:00,92,89,127,92,68,14,1348,30,59,34,102,2,5,11,22
24,12117,2020-12-30 22:00:00,57,57,63,30,21,9,869,15,30,4,12,7,21,20,40
25,12118,2020-12-30 22:00:00,72,72,93,52,36,,,29,57,13,37,,,,
26,12119,2020-12-30 22:00:00,75,75,99,49,34,,,20,40,6,18,,,,
27,12120,2020-12-30 22:00:00,88,88,125,84,62,,,21,41,8,23,,,,
28,12151,2020-12-30 22:00:00,0,,,,,,,,,,,,,,
29,12152,2020-12-30 22:00:00,65,65,80,26,18,7,691,18,35,5,14,11,35,15,30
30,12153,2020-12-30 22:00:00,80,80,110,67,48,9,808,27,53,7,19,2,5,16,32
31,12154,2020-12-30 22:00:00,107,93,136,107,80,8,732,22,44,6,16,2,4,15,30
32,12155,2020-12-30 22:00:00,0,,,,,,,,,,,,,,
33,12492,2020-12-30 22:00:00,69,69,88,36,25,5,483,28,56,13,37,2,4,9,18
34,12493,2020-12-30 22:00:00,54,54,57,15,10,5,453,10,20,4,12,15,45,21,42
35,12494,2020-12-30 22:00:00,66,66,82,25,17,11,1027,10,20,5,14,11,33,16,32
36,12495,2020-12-30 22:00:00,55,55,59,22,15,4,361,13,25,4,12,12,36,15,30
37,12572,2020-12-30 22:00:00,53,53,55,19,13,5,440,20,40,2,5,8,23,12,24
38,12573,2020-12-30 22:00:00,52,52,54,9,6,5,483,10,19,3,9,18,57,24,48
39,12574,2020-12-30 22:00:00,77,77,104,35,24,8,705,30,59,10,30,2,5,10,19
40,12575,2020-12-30 22:00:00,80,80,109,20,14,5,424,27,54,8,22,,,24,47
41,12576,2020-12-30 22:00:00,81,81,112,53,37,7,622,23,46,19,56,6,17,17,33
42,12577,2020-12-30 22:00:00,69,69,87,60,43,10,914,24,48,19,57,3,8,12,23
43,12578,2020-12-30 22:00:00,62,62,73,30,21,7,647,26,52,5,13,4,11,14,27
44,12579,2020-12-30 22:00:00,72,72,93,40,28,12,1173,30,59,8,22,4,12,15,30
45,12672,2020-12-30 22:00:00,68,68,85,29,20,6,505,24,47,4,12,2,4,15,29
46,12792,2020-12-30 22:00:00,77,77,104,35,24,7,632,30,59,9,27,2,5,17,33
47,13271,2020-12-30 22:00:00,47,47,47,5,3,5,484,12,23,2,6,10,30,22,43
48,13272,2020-12-30 22:00:00,63,63,75,42,29,6,590,22,43,4,11,7,20,15,29
49,13273,2020-12-30 22:00:00,68,58,66,68,49,20,1961,23,45,5,15,2,6,14,27
50,13274,2020-12-30 22:00:00,66,66,82,50,35,14,1393,27,54,10,29,4,10,15,29
51,13275,2020-12-30 22:00:00,63,63,76,29,20,7,685,25,49,11,33,3,9,18,36
52,13276,2020-12-30 22:00:00,44,44,44,22,15,6,511,17,34,2,5,10,31,22,44
53,13277,2020-12-30 22:00:00,24,24,24,3,2,4,387,14,27,4,12,11,33,14,28
54,13278,2020-12-30 22:00:00,68,68,85,54,38,9,895,28,55,4,12,2,4,13,26
55,15040,2020-12-30 22:00:00,61,61,71,33,23,7,691,19,38,5,14,9,27,16,32
56,15041,2020-12-30 22:00:00,63,63,76,22,15,5,455,9,18,3,8,17,52,21,42
57,15042,2020-12-30 22:00:00,60,60,70,28,19,5,426,22,43,5,15,6,19,14,27
58,15043,2020-12-30 22:00:00,62,62,74,28,19,7,657,18,35,5,15,12,38,18,36
59,15044,2020-12-30 22:00:00,59,59,68,8,5,5,469,10,20,3,7,16,51,19,38
60,15045,2020-12-30 22:00:00,59,59,68,19,13,5,483,17,34,5,13,9,26,14,27
61,15046,2020-12-30 22:00:00,60,60,70,13,9,4,357,17,34,5,13,10,31,15,30
62,15047,2020-12-30 22:00:00,59,59,68,18,12,5,417,13,26,4,12,14,44,17,34
63,15048,2020-12-30 22:00:00,59,59,68,16,11,6,520,13,26,4,10,15,46,19,38
64,15049,2020-12-30 22:00:00,65,65,79,30,21,9,855,27,54,6,16,7,20,15,30
65,15050,2020-12-30 22:00:00,59,59,68,19,13,7,652,31,61,7,21,7,21,15,29
66,15055,2020-12-30 22:00:00,75,70,89,75,55,24,2393,29,58,17,51,6,17,16,32
