,SubID,time,MAXAQI,PM10Iaqi,PM10value,PM2_5Iaqi,PM2_5value,COIaqi,COvalue,NO2Iaqi,NO2value,SO2Iaqi,SO2value,O3_1Iaqi,O3_1value,O3_8Iaqi,O3_8value
0,1,2020-11-26 20:00:00,63,63,76,43,30,8,746,29,57,6,16,2,6,6,12
1,2,2020-11-26 20:00:00,0,,,,,,,,,,,,,,
2,3,2020-11-26 20:00:00,62,62,73,48,33,9,880,28,55,4,12,2,4,5,10
3,4,2020-11-26 20:00:00,68,68,85,62,44,8,766,30,59,4,11,2,4,5,9
4,5,2020-11-26 20:00:00,60,60,70,57,40,10,978,29,58,5,14,3,7,4,8
5,6,2020-11-26 20:00:00,63,63,76,43,30,8,796,35,69,3,8,2,4,5,9
6,7,2020-11-26 20:00:00,62,62,74,33,23,6,541,28,55,7,20,2,5,6,11
7,8,2020-11-26 20:00:00,67,67,84,54,38,11,1009,33,65,8,23,1,2,2,4
8,362,2020-11-26 20:00:00,75,75,99,53,37,7,610,30,60,8,23,1,3,6,11
9,363,2020-11-26 20:00:00,67,67,84,60,43,6,588,26,51,4,10,3,9,5,9
10,364,2020-11-26 20:00:00,66,66,81,63,45,8,746,29,57,4,12,5,13,6,11
11,365,2020-11-26 20:00:00,64,64,77,63,45,6,579,29,57,4,11,4,11,5,9
12,366,2020-11-26 20:00:00,78,71,92,78,57,8,713,34,68,3,9,2,4,5,9
13,368,2020-11-26 20:00:00,73,73,95,72,52,8,762,29,57,3,9,2,5,5,10
14,371,2020-11-26 20:00:00,85,75,100,85,63,9,879,25,50,2,6,8,23,16,31
15,9929,2020-11-26 20:00:00,64,64,78,42,29,9,897,32,63,4,11,2,6,11,21
16,9930,2020-11-26 20:00:00,59,59,68,40,28,6,550,21,41,5,15,4,12,11,22
17,12110,2020-11-26 20:00:00,68,60,69,68,49,5,490,14,27,3,9,9,28,16,31
18,12111,2020-11-26 20:00:00,94,76,101,94,70,11,1038,27,54,6,17,1,2,8,16
19,12112,2020-11-26 20:00:00,76,76,101,75,55,7,624,25,50,4,10,5,13,11,21
20,12113,2020-11-26 20:00:00,70,67,84,70,51,10,1000,11,21,4,11,6,19,9,17
21,12114,2020-11-26 20:00:00,78,65,80,78,57,10,919,30,60,6,18,,,11,21
22,12115,2020-11-26 20:00:00,53,53,56,45,31,7,622,9,18,4,10,14,42,20,40
23,12116,2020-11-26 20:00:00,73,67,83,73,53,11,1026,26,51,3,9,5,14,11,21
24,12117,2020-11-26 20:00:00,50,47,47,50,35,6,560,11,21,2,6,12,38,15,30
25,12118,2020-11-26 20:00:00,48,48,48,48,33,,,9,17,3,8,,,,
26,12119,2020-11-26 20:00:00,98,88,126,98,73,,,28,55,4,11,,,,
27,12120,2020-11-26 20:00:00,73,63,76,73,53,,,19,38,3,9,,,,
