,SubID,time,MAXAQI,PM10Iaqi,PM10value,PM2_5Iaqi,PM2_5value,COIaqi,COvalue,NO2Iaqi,NO2value,SO2Iaqi,SO2value,O3_1Iaqi,O3_1value,O3_8Iaqi,O3_8value
0,1,2020-10-29 07:00:00,103,103,155,69,50,13,1207,32,64,6,18,2,5,3,5
1,2,2020-10-29 07:00:00,111,111,171,73,53,17,1618,40,79,7,21,2,5,3,5
2,3,2020-10-29 07:00:00,99,99,148,70,51,15,1409,36,71,6,16,2,4,2,4
3,4,2020-10-29 07:00:00,92,92,133,75,55,16,1534,27,54,5,14,2,4,2,4
4,5,2020-10-29 07:00:00,73,73,95,49,34,16,1516,33,66,5,14,2,6,3,6
5,6,2020-10-29 07:00:00,94,94,137,53,37,14,1314,41,82,6,16,2,4,2,4
6,7,2020-10-29 07:00:00,89,89,127,58,41,9,878,21,42,5,14,2,4,2,4
7,8,2020-10-29 07:00:00,86,86,121,64,46,9,816,25,49,4,11,2,6,2,4
8,362,2020-10-29 07:00:00,109,109,167,63,45,14,1387,30,59,6,18,2,4,2,3
9,363,2020-10-29 07:00:00,83,83,116,50,35,13,1201,33,66,4,12,2,6,3,6
10,364,2020-10-29 07:00:00,72,72,93,50,35,13,1212,33,66,4,10,2,5,9,18
11,365,2020-10-29 07:00:00,70,70,89,46,32,13,1224,31,62,4,11,2,6,3,6
12,366,2020-10-29 07:00:00,126,126,202,69,50,13,1298,40,80,6,17,1,3,1,2
13,368,2020-10-29 07:00:00,108,108,166,67,48,12,1145,39,77,5,13,2,4,2,4
14,371,2020-10-29 07:00:00,64,64,78,42,29,11,1004,12,23,6,16,19,60,31,62
15,9929,2020-10-29 07:00:00,96,96,141,70,51,14,1323,38,76,5,15,2,6,4,8
16,9930,2020-10-29 07:00:00,110,110,170,72,52,14,1339,33,65,7,20,2,5,2,4
17,12110,2020-10-29 07:00:00,133,117,184,133,101,14,1394,28,55,6,16,2,6,2,4
18,12111,2020-10-29 07:00:00,136,136,221,120,91,22,2110,19,38,10,29,1,1,1,1
19,12112,2020-10-29 07:00:00,108,108,166,74,54,11,1061,40,79,5,14,2,5,3,6
20,12113,2020-10-29 07:00:00,107,107,163,90,67,14,1341,23,46,4,12,1,3,2,3
21,12114,2020-10-29 07:00:00,121,121,191,102,76,20,1935,28,55,8,23,2,4,2,3
22,12115,2020-10-29 07:00:00,127,127,204,84,62,21,2021,30,60,6,17,3,8,5,9
23,12116,2020-10-29 07:00:00,127,127,203,82,60,47,4638,25,49,6,16,1,3,1,2
24,12117,2020-10-29 07:00:00,63,63,75,53,37,9,871,29,57,5,15,2,4,5,9
25,12118,2020-10-29 07:00:00,64,64,78,52,36,,,24,48,3,9,,,,
26,12119,2020-10-29 07:00:00,129,129,207,112,84,,,30,60,5,13,,,,
27,12120,2020-10-29 07:00:00,90,90,130,79,58,,,30,59,6,16,,,,
28,12151,2020-10-29 07:00:00,0,,,,,,,,,,,,,,
29,12152,2020-10-29 07:00:00,71,71,91,48,33,11,1014,29,57,4,12,5,16,16,32
30,12153,2020-10-29 07:00:00,84,75,100,84,62,11,1029,32,63,5,14,2,6,3,5
31,12154,2020-10-29 07:00:00,84,84,117,62,44,12,1189,28,56,2,6,2,4,2,4
32,12155,2020-10-29 07:00:00,88,74,97,88,65,12,1171,31,61,4,11,1,3,1,2
33,12492,2020-10-29 07:00:00,80,80,109,57,40,10,976,27,53,5,14,2,4,2,4
34,12493,2020-10-29 07:00:00,64,64,77,53,37,12,1197,27,54,3,9,2,4,10,19
35,12494,2020-10-29 07:00:00,145,145,240,123,93,16,1510,20,39,6,17,4,11,5,10
36,12495,2020-10-29 07:00:00,78,78,106,54,38,13,1229,32,64,3,9,2,4,4,8
37,12572,2020-10-29 07:00:00,62,62,74,54,38,13,1266,28,55,4,12,3,8,5,10
38,12573,2020-10-29 07:00:00,71,71,92,54,38,11,1066,36,72,7,20,5,14,8,16
39,12574,2020-10-29 07:00:00,112,112,173,100,75,11,1036,30,60,21,63,2,6,6,11
40,12575,2020-10-29 07:00:00,98,98,145,94,70,10,982,32,63,23,67,2,6,6,11
41,12576,2020-10-29 07:00:00,89,89,128,68,49,10,954,35,70,13,38,4,11,6,11
42,12577,2020-10-29 07:00:00,84,84,117,59,42,9,880,28,56,6,18,1,2,1,2
43,12578,2020-10-29 07:00:00,79,78,105,79,58,19,1891,29,58,9,26,1,3,1,2
44,12579,2020-10-29 07:00:00,80,80,110,72,52,25,2448,26,52,8,23,3,7,4,8
45,12672,2020-10-29 07:00:00,80,80,109,63,45,12,1104,26,52,3,7,1,3,1,2
46,12792,2020-10-29 07:00:00,92,92,134,63,45,10,975,21,42,5,14,2,5,3,5
47,13271,2020-10-29 07:00:00,60,60,69,55,39,17,1655,21,42,5,13,3,9,11,22
48,13272,2020-10-29 07:00:00,93,93,136,93,69,12,1163,27,54,4,10,1,2,1,2
49,13273,2020-10-29 07:00:00,65,65,80,53,37,12,1200,25,49,3,7,2,5,2,3
50,13274,2020-10-29 07:00:00,63,63,75,49,34,10,939,30,59,4,10,5,16,8,15
51,13275,2020-10-29 07:00:00,80,80,109,80,59,10,998,24,48,6,16,2,6,2,4
52,13276,2020-10-29 07:00:00,71,71,91,38,26,13,1242,26,51,7,19,2,4,5,9
53,13277,2020-10-29 07:00:00,74,74,97,62,44,12,1104,25,49,4,10,1,2,1,2
54,13278,2020-10-29 07:00:00,67,67,84,48,33,9,827,30,59,4,10,2,5,6,12
55,15040,2020-10-29 07:00:00,112,112,174,80,59,17,1608,37,74,5,15,2,6,3,6
56,15041,2020-10-29 07:00:00,88,88,125,59,42,13,1209,38,75,5,14,2,5,3,6
57,15042,2020-10-29 07:00:00,109,109,168,70,51,12,1103,42,83,6,16,2,5,2,3
58,15043,2020-10-29 07:00:00,110,110,170,80,59,17,1637,38,76,5,14,3,9,5,9
59,15044,2020-10-29 07:00:00,0,,,,,,,,,,,,,,
60,15045,2020-10-29 07:00:00,108,108,165,72,52,12,1141,34,68,6,17,2,6,3,6
61,15046,2020-10-29 07:00:00,114,114,177,59,42,13,1228,36,71,6,16,3,8,4,8
62,15047,2020-10-29 07:00:00,117,117,184,67,48,14,1346,34,68,6,18,2,6,3,6
63,15048,2020-10-29 07:00:00,108,108,166,65,47,11,1059,37,73,6,16,1,3,2,3
64,15049,2020-10-29 07:00:00,86,86,121,52,36,16,1557,38,75,6,16,2,4,2,4
65,15050,2020-10-29 07:00:00,84,84,117,63,45,16,1518,38,76,6,16,1,3,2,3
66,15055,2020-10-29 07:00:00,56,56,61,54,38,15,1486,24,48,5,13,5,15,12,23
67,15056,2020-10-29 07:00:00,70,70,89,45,31,9,810,17,34,3,8,4,12,10,19
68,15057,2020-10-29 07:00:00,64,64,77,39,27,19,1851,16,31,2,5,5,13,12,24
69,15058,2020-10-29 07:00:00,82,82,114,64,46,14,1372,37,73,5,14,2,6,3,6
70,15059,2020-10-29 07:00:00,87,87,123,64,46,16,1537,37,73,5,15,4,10,5,10
