,SubID,time,MAXAQI,PM10Iaqi,PM10value,PM2_5Iaqi,PM2_5value,COIaqi,COvalue,NO2Iaqi,NO2value,SO2Iaqi,SO2value,O3_1Iaqi,O3_1value,O3_8Iaqi,O3_8value
0,1,2020-11-27 11:00:00,58,58,66,52,36,5,496,14,28,6,18,14,42,8,16
1,2,2020-11-27 11:00:00,0,,,,,,,,,,,,,,
2,3,2020-11-27 11:00:00,61,61,72,48,33,8,740,11,22,7,19,14,43,6,12
3,4,2020-11-27 11:00:00,45,45,45,39,27,7,602,13,26,6,16,15,47,8,16
4,5,2020-11-27 11:00:00,48,48,48,42,29,9,822,13,26,7,20,15,47,8,16
5,6,2020-11-27 11:00:00,54,54,58,36,25,7,669,15,30,5,14,16,50,8,15
6,7,2020-11-27 11:00:00,53,53,55,39,27,3,254,13,25,8,22,14,44,8,16
7,8,2020-11-27 11:00:00,54,54,57,40,28,6,567,14,27,8,23,15,48,6,12
8,362,2020-11-27 11:00:00,53,53,56,32,22,4,308,15,29,7,21,12,38,6,12
9,363,2020-11-27 11:00:00,58,58,65,48,33,6,584,15,29,5,14,13,41,9,17
10,364,2020-11-27 11:00:00,52,52,53,28,19,8,755,16,32,6,18,16,50,9,18
11,365,2020-11-27 11:00:00,48,48,48,33,23,6,544,17,34,6,17,15,45,8,16
12,366,2020-11-27 11:00:00,41,41,41,25,17,7,642,14,27,5,13,16,50,7,14
13,368,2020-11-27 11:00:00,52,52,54,33,23,6,588,14,28,6,17,12,36,7,13
14,371,2020-11-27 11:00:00,50,50,50,39,27,8,786,12,23,4,10,15,46,21,41
15,9929,2020-11-27 11:00:00,49,49,49,39,27,9,820,11,21,5,15,20,62,11,22
16,9930,2020-11-27 11:00:00,44,44,44,32,22,5,438,,,6,17,19,58,13,25
17,12110,2020-11-27 11:00:00,53,53,55,43,30,6,579,8,15,7,20,18,57,13,26
18,12111,2020-11-27 11:00:00,52,52,54,40,28,7,658,9,18,,,15,46,9,18
19,12112,2020-11-27 11:00:00,40,40,40,40,28,7,693,12,24,11,32,18,57,13,26
20,12113,2020-11-27 11:00:00,57,57,63,46,32,,,,,,,,,10,20
21,12114,2020-11-27 11:00:00,50,50,50,35,24,8,794,18,36,7,19,16,51,10,20
22,12115,2020-11-27 11:00:00,59,59,68,49,34,9,870,12,23,5,14,18,57,12,23
23,12116,2020-11-27 11:00:00,59,59,67,48,33,13,1215,19,37,4,12,17,52,10,19
24,12117,2020-11-27 11:00:00,48,47,47,48,33,8,766,11,21,6,18,18,56,15,29
25,12118,2020-11-27 11:00:00,65,65,79,48,33,,,11,22,9,26,,,,
26,12119,2020-11-27 11:00:00,54,54,58,40,28,,,14,28,4,12,,,,
27,12120,2020-11-27 11:00:00,52,52,53,45,31,,,7,14,7,20,,,,
28,12151,2020-11-27 11:00:00,0,,,,,,,,,,,,,,
29,12152,2020-11-27 11:00:00,56,56,62,36,25,13,1238,15,30,7,20,17,53,14,27
30,12153,2020-11-27 11:00:00,48,48,48,48,33,6,590,12,24,6,16,16,51,10,20
31,12154,2020-11-27 11:00:00,44,44,44,33,23,6,593,13,26,5,13,16,51,11,21
32,12155,2020-11-27 11:00:00,46,46,46,42,29,8,788,9,18,4,10,16,50,10,20
33,12492,2020-11-27 11:00:00,55,55,59,50,35,5,429,15,30,5,15,11,35,6,12
34,12493,2020-11-27 11:00:00,0,,,,,,,,,,,,,,
35,12494,2020-11-27 11:00:00,45,45,45,29,20,,,15,30,6,17,9,28,8,16
36,12495,2020-11-27 11:00:00,58,58,66,48,33,6,556,12,23,4,12,9,26,4,8
37,12572,2020-11-27 11:00:00,53,53,55,48,33,4,348,14,27,6,16,17,53,11,21
38,12573,2020-11-27 11:00:00,55,55,59,50,35,10,925,17,34,6,18,15,47,8,15
39,12574,2020-11-27 11:00:00,44,44,44,32,22,6,584,10,19,7,19,14,44,9,17
40,12575,2020-11-27 11:00:00,49,49,49,33,23,6,520,14,27,5,14,15,46,10,19
41,12576,2020-11-27 11:00:00,55,55,59,28,19,6,549,19,38,4,11,13,39,7,14
42,12577,2020-11-27 11:00:00,52,52,54,35,24,6,525,,,3,8,16,49,8,15
43,12578,2020-11-27 11:00:00,62,62,73,54,38,9,888,20,39,7,21,10,31,5,10
44,12579,2020-11-27 11:00:00,60,60,70,52,36,11,1078,20,39,8,22,13,40,10,19
45,12672,2020-11-27 11:00:00,0,,,,,,,,,,,,,,
46,12792,2020-11-27 11:00:00,50,50,50,33,23,4,383,10,20,6,16,15,48,8,15
47,13271,2020-11-27 11:00:00,52,45,45,52,36,8,788,,,7,19,15,47,11,22
48,13272,2020-11-27 11:00:00,54,54,58,42,29,6,511,9,18,5,15,17,52,11,21
49,13273,2020-11-27 11:00:00,59,57,63,59,42,7,696,10,20,5,13,17,53,11,21
50,13274,2020-11-27 11:00:00,55,55,59,52,36,6,596,9,17,2,6,18,55,15,29
51,13275,2020-11-27 11:00:00,57,57,63,48,33,4,326,8,15,7,19,17,54,11,22
52,13276,2020-11-27 11:00:00,48,48,48,39,27,7,687,10,19,6,16,15,47,13,25
53,13277,2020-11-27 11:00:00,42,42,42,39,27,6,534,13,26,5,15,18,55,10,20
54,13278,2020-11-27 11:00:00,49,49,49,45,31,6,588,8,15,5,14,18,55,12,24
55,15040,2020-11-27 11:00:00,59,59,68,54,38,9,854,14,27,6,17,15,46,8,16
56,15041,2020-11-27 11:00:00,54,54,57,32,22,8,763,18,36,8,23,14,44,8,16
57,15042,2020-11-27 11:00:00,57,57,64,50,35,6,546,,,,,12,37,6,12
58,15043,2020-11-27 11:00:00,73,73,95,57,40,7,614,15,30,7,21,15,47,9,18
59,15044,2020-11-27 11:00:00,59,59,67,46,32,6,557,14,27,5,14,15,47,8,16
60,15045,2020-11-27 11:00:00,49,49,49,40,28,5,474,12,24,7,19,15,45,7,13
61,15046,2020-11-27 11:00:00,52,52,54,40,28,5,402,11,22,6,16,16,49,9,18
62,15047,2020-11-27 11:00:00,53,53,55,36,25,5,454,14,28,6,18,15,46,9,17
63,15048,2020-11-27 11:00:00,54,54,57,39,27,6,509,16,32,7,19,15,45,9,17
64,15049,2020-11-27 11:00:00,52,52,54,38,26,9,814,20,40,8,23,15,46,8,15
65,15050,2020-11-27 11:00:00,49,46,46,49,34,8,788,18,36,7,20,17,53,10,20
66,15055,2020-11-27 11:00:00,51,51,52,40,28,4,346,25,49,8,24,15,45,10,19
67,15056,2020-11-27 11:00:00,43,40,40,43,30,9,803,10,19,4,10,36,113,23,46
68,15057,2020-11-27 11:00:00,41,41,41,35,24,10,921,13,26,4,12,15,48,10,20
69,15058,2020-11-27 11:00:00,52,52,53,32,22,5,460,18,36,7,19,15,47,9,18
70,15059,2020-11-27 11:00:00,60,60,69,42,29,7,667,16,32,8,22,16,49,10,20
71,15060,2020-11-27 11:00:00,49,49,49,35,24,6,507,14,27,6,16,14,43,8,16
72,15061,2020-11-27 11:00:00,53,53,56,45,31,6,516,21,41,6,18,12,38,6,12
73,15062,2020-11-27 11:00:00,51,51,51,38,26,6,552,17,33,6,18,15,45,8,15
74,15063,2020-11-27 11:00:00,52,52,54,32,22,5,417,13,25,7,19,15,46,9,18
75,15064,2020-11-27 11:00:00,58,58,66,38,26,8,713,16,32,6,18,14,44,8,16
76,15065,2020-11-27 11:00:00,64,64,78,53,37,10,999,13,26,7,21,13,40,7,14
77,15066,2020-11-27 11:00:00,53,53,56,40,28,3,287,16,32,7,19,13,40,8,15
78,15067,2020-11-27 11:00:00,61,61,71,50,35,9,852,12,24,8,22,15,46,9,17
79,15068,2020-11-27 11:00:00,66,66,82,60,43,9,825,17,33,8,24,14,43,8,16
80,15069,2020-11-27 11:00:00,68,68,86,52,36,11,1048,15,29,7,20,15,47,9,18
81,15070,2020-11-27 11:00:00,69,69,87,57,40,11,1051,19,37,8,24,11,34,6,12
82,15071,2020-11-27 11:00:00,84,84,117,70,51,,,12,23,7,21,15,46,6,12
83,15072,2020-11-27 11:00:00,56,56,61,42,29,6,537,17,34,7,21,12,38,6,12
84,15073,2020-11-27 11:00:00,56,56,62,35,24,5,487,19,37,7,20,13,41,7,13
85,15074,2020-11-27 11:00:00,55,55,60,43,30,9,840,15,29,7,20,14,42,8,16
86,15075,2020-11-27 11:00:00,53,53,56,42,29,5,495,20,40,6,18,12,36,6,11
87,15076,2020-11-27 11:00:00,54,54,57,33,23,5,460,16,32,7,20,10,31,5,10
88,15077,2020-11-27 11:00:00,53,53,55,48,33,7,640,15,30,6,18,14,44,9,18
89,15078,2020-11-27 11:00:00,54,54,57,35,24,5,472,18,36,7,21,15,45,10,19
90,15079,2020-11-27 11:00:00,63,63,76,58,41,8,719,13,26,7,21,12,38,7,14
91,15080,2020-11-27 11:00:00,59,59,67,57,40,7,654,12,23,8,23,14,42,7,13
92,15081,2020-11-27 11:00:00,58,58,66,52,36,11,1028,13,26,7,21,13,39,6,12
93,15082,2020-11-27 11:00:00,61,61,71,50,35,8,735,15,29,6,18,13,40,10,19
94,15083,2020-11-27 11:00:00,72,72,94,58,41,9,886,12,24,10,30,13,40,7,13
95,15084,2020-11-27 11:00:00,64,64,78,46,32,4,335,16,31,8,24,15,48,9,18
96,15085,2020-11-27 11:00:00,65,65,79,57,40,7,679,15,29,8,24,12,36,6,12
97,15086,2020-11-27 11:00:00,63,63,75,53,37,9,897,14,27,8,22,15,45,8,16
98,15087,2020-11-27 11:00:00,59,59,67,52,36,7,635,12,24,14,42,14,42,8,15
99,15088,2020-11-27 11:00:00,61,61,71,46,32,7,631,10,20,5,13,14,42,7,13
100,15089,2020-11-27 11:00:00,67,67,84,67,48,13,1246,18,35,8,23,13,41,8,15
101,15090,2020-11-27 11:00:00,55,55,60,33,23,3,236,15,29,6,16,14,44,8,15
102,15091,2020-11-27 11:00:00,58,58,66,52,36,5,496,14,28,6,18,14,42,8,16
103,15095,2020-11-27 11:00:00,67,67,83,63,45,9,881,18,35,6,17,14,44,9,17
104,15096,2020-11-27 11:00:00,53,53,56,32,22,4,308,15,29,7,21,12,38,6,12
105,15097,2020-11-27 11:00:00,53,53,56,32,22,4,389,11,21,7,21,16,51,10,20
106,15098,2020-11-27 11:00:00,58,58,66,45,31,9,865,12,23,6,18,11,34,6,11
107,15099,2020-11-27 11:00:00,54,54,58,43,30,2,164,13,25,5,15,14,42,9,18
108,15100,2020-11-27 11:00:00,62,62,74,58,41,9,873,11,22,8,23,16,49,9,17
109,15101,2020-11-27 11:00:00,69,69,87,58,41,8,788,16,32,8,23,15,45,8,16
110,15102,2020-11-27 11:00:00,64,64,78,58,41,8,717,16,31,6,17,14,42,7,14
111,15103,2020-11-27 11:00:00,30,30,30,,,7,681,13,25,7,19,15,46,9,17
112,15104,2020-11-27 11:00:00,61,61,72,58,41,8,762,12,24,7,20,15,46,8,15
113,15105,2020-11-27 11:00:00,65,65,80,60,43,8,788,10,20,6,17,17,54,10,19
114,15106,2020-11-27 11:00:00,68,68,86,58,41,9,815,12,23,6,16,15,48,8,16
115,15107,2020-11-27 11:00:00,68,68,86,53,37,9,846,13,25,8,23,16,50,9,17
116,15108,2020-11-27 11:00:00,60,60,69,60,43,8,791,10,19,7,21,15,47,10,20
117,15109,2020-11-27 11:00:00,58,58,65,43,30,3,243,14,27,5,13,14,44,7,14
118,15110,2020-11-27 11:00:00,64,64,77,49,34,2,196,13,25,4,12,15,46,9,17
119,15111,2020-11-27 11:00:00,62,62,73,53,37,,,10,19,6,16,15,48,7,13
120,15112,2020-11-27 11:00:00,71,71,91,52,36,2,150,15,30,3,9,12,36,7,13
121,15113,2020-11-27 11:00:00,63,63,76,54,38,3,238,9,18,5,14,14,43,8,15
122,15114,2020-11-27 11:00:00,56,56,61,49,34,4,362,14,27,4,10,15,48,9,18
123,15115,2020-11-27 11:00:00,53,53,55,49,34,1,77,11,21,5,15,15,45,9,17
124,15116,2020-11-27 11:00:00,43,43,43,38,26,5,438,8,15,4,10,15,46,23,46
125,15117,2020-11-27 11:00:00,59,59,67,52,36,9,851,10,20,8,23,20,64,13,26
126,15118,2020-11-27 11:00:00,62,62,74,52,36,9,857,10,19,7,21,17,54,10,20
127,15119,2020-11-27 11:00:00,62,62,73,52,36,8,721,8,16,6,18,16,51,8,16
128,15120,2020-11-27 11:00:00,0,,,,,,,,,,,,,7,14
129,15121,2020-11-27 11:00:00,80,80,109,58,41,9,831,9,18,8,22,17,52,8,16
130,15122,2020-11-27 11:00:00,62,62,74,53,37,11,1093,12,24,9,26,17,52,13,25
131,15129,2020-11-27 11:00:00,54,54,57,40,28,10,910,10,19,7,19,18,57,9,18
132,15130,2020-11-27 11:00:00,64,64,78,54,38,13,1216,11,22,8,22,19,59,11,22
133,15131,2020-11-27 11:00:00,70,70,90,62,44,6,575,9,17,7,20,17,53,9,18
134,15132,2020-11-27 11:00:00,50,50,50,43,30,11,1094,9,17,7,20,19,59,15,29
135,15133,2020-11-27 11:00:00,63,61,72,63,45,8,783,,,7,21,,,5,10
136,15134,2020-11-27 11:00:00,42,42,42,39,27,8,756,13,26,5,13,16,50,11,21
137,15135,2020-11-27 11:00:00,68,68,86,67,48,8,769,16,32,9,27,13,39,9,18
138,15136,2020-11-27 11:00:00,60,60,70,60,43,6,521,9,17,9,26,18,56,13,25
139,15137,2020-11-27 11:00:00,62,62,73,53,37,7,642,14,28,5,13,15,45,8,15
140,15138,2020-11-27 11:00:00,50,50,50,43,30,12,1176,13,26,4,12,15,47,9,17
141,15139,2020-11-27 11:00:00,63,63,76,63,45,9,832,7,14,8,24,16,51,11,21
142,15140,2020-11-27 11:00:00,60,59,67,60,43,7,697,15,29,8,24,13,39,6,11
143,15141,2020-11-27 11:00:00,59,59,67,59,42,8,742,14,27,6,16,,,3,6
144,15142,2020-11-27 11:00:00,65,65,80,53,37,9,885,14,27,7,20,16,49,7,13
145,15143,2020-11-27 11:00:00,49,45,45,49,34,7,651,6,12,6,17,17,54,8,15
146,15144,2020-11-27 11:00:00,59,59,67,54,38,5,452,11,22,7,21,16,50,10,19
147,15145,2020-11-27 11:00:00,60,60,70,39,27,9,820,,,6,17,17,52,8,15
148,15146,2020-11-27 11:00:00,58,58,66,55,39,7,664,11,21,7,19,14,43,7,14
149,15147,2020-11-27 11:00:00,58,58,66,57,40,6,562,13,26,7,20,15,46,7,14
150,15148,2020-11-27 11:00:00,54,54,57,45,31,6,562,17,33,6,16,12,36,8,16
151,15149,2020-11-27 11:00:00,57,57,64,55,39,10,987,16,32,7,19,13,40,9,17
152,15150,2020-11-27 11:00:00,52,52,53,45,31,7,647,20,40,5,13,13,39,7,13
153,15151,2020-11-27 11:00:00,15,,,,,7,648,15,29,3,9,15,45,9,17
154,15152,2020-11-27 11:00:00,53,53,56,49,34,7,664,20,40,3,7,15,46,9,17
155,15153,2020-11-27 11:00:00,0,,,,,,,,,,,,,7,13
156,15154,2020-11-27 11:00:00,52,52,54,39,27,7,686,13,26,3,7,18,55,11,22
157,15155,2020-11-27 11:00:00,59,57,64,59,42,6,549,12,24,3,8,18,55,11,22
158,15156,2020-11-27 11:00:00,56,56,61,45,31,9,803,15,30,4,10,15,46,8,16
159,15157,2020-11-27 11:00:00,53,53,56,50,35,7,654,18,36,3,8,16,49,9,17
160,15160,2020-11-27 11:00:00,57,57,63,54,38,8,776,17,34,5,13,15,45,10,20
161,15161,2020-11-27 11:00:00,50,50,50,50,35,9,885,22,44,3,9,14,44,13,25
162,15162,2020-11-27 11:00:00,57,57,64,46,32,10,907,13,26,2,5,17,53,10,19
163,15163,2020-11-27 11:00:00,51,51,51,38,26,1,14,10,19,6,18,19,58,11,22
164,15164,2020-11-27 11:00:00,57,57,63,42,29,5,442,11,21,2,5,16,50,10,19
165,15165,2020-11-27 11:00:00,52,52,53,48,33,4,382,12,23,3,8,17,52,9,18
166,15166,2020-11-27 11:00:00,72,72,93,67,48,5,455,13,25,10,29,16,51,8,16
167,15167,2020-11-27 11:00:00,57,57,63,49,34,11,1018,16,31,5,14,18,55,11,22
168,15169,2020-11-27 11:00:00,64,64,77,43,30,5,470,21,42,,,16,50,7,14
169,16500,2020-11-27 11:00:00,58,58,66,57,40,10,915,12,23,8,22,15,46,8,16
170,16503,2020-11-27 11:00:00,62,62,74,59,42,7,700,13,25,6,18,15,47,8,15
171,16504,2020-11-27 11:00:00,65,65,79,59,42,8,712,11,21,6,18,14,42,6,12
172,17700,2020-11-27 11:00:00,72,72,93,64,46,7,638,14,28,6,16,16,49,8,15
173,18020,2020-11-27 11:00:00,60,60,70,39,27,7,657,12,24,4,12,17,54,8,16
174,18821,2020-11-27 11:00:00,57,57,63,53,37,7,648,12,23,9,26,13,40,6,12
175,18966,2020-11-27 11:00:00,79,59,68,79,58,8,749,11,22,10,28,12,36,5,10
