,SubID,time,MAXAQI,PM10Iaqi,PM10value,PM2_5Iaqi,PM2_5value,COIaqi,COvalue,NO2Iaqi,NO2value,SO2Iaqi,SO2value,O3_1Iaqi,O3_1value,O3_8Iaqi,O3_8value
0,1,2020-10-31 04:00:00,109,97,144,109,82,6,593,10,19,6,17,32,100,22,44
1,2,2020-10-31 04:00:00,97,97,143,89,66,11,1043,8,16,5,13,36,114,21,42
2,3,2020-10-31 04:00:00,108,100,150,108,81,9,813,8,15,5,15,35,112,12,23
3,4,2020-10-31 04:00:00,97,92,133,97,72,8,791,8,16,6,16,31,97,23,46
4,5,2020-10-31 04:00:00,95,91,132,95,71,10,930,12,24,6,16,34,106,44,88
5,6,2020-10-31 04:00:00,95,89,127,95,71,8,774,10,20,4,12,36,114,29,57
6,7,2020-10-31 04:00:00,106,106,162,99,74,6,576,13,26,6,16,27,85,17,34
7,8,2020-10-31 04:00:00,107,94,138,107,80,8,739,13,26,5,15,25,78,34,68
8,362,2020-10-31 04:00:00,92,92,133,83,61,9,830,12,24,5,14,27,84,9,17
9,363,2020-10-31 04:00:00,81,81,112,70,51,8,721,9,18,5,13,34,108,51,101
10,364,2020-10-31 04:00:00,78,78,105,77,56,9,829,8,16,5,13,38,120,48,95
11,365,2020-10-31 04:00:00,87,87,123,74,54,7,632,12,23,4,12,35,111,45,90
12,366,2020-10-31 04:00:00,95,81,111,95,71,7,689,16,32,4,12,31,99,19,37
13,368,2020-10-31 04:00:00,115,91,132,115,87,8,731,16,31,3,9,29,90,14,27
14,371,2020-10-31 04:00:00,69,69,87,59,42,9,845,11,21,3,9,23,72,36,72
15,9929,2020-10-31 04:00:00,93,93,135,89,66,9,885,18,35,8,22,20,63,17,33
16,9930,2020-10-31 04:00:00,92,92,134,72,52,11,1052,16,31,10,28,15,45,16,31
17,12110,2020-10-31 04:00:00,102,85,119,102,76,8,720,24,48,12,34,4,11,5,9
18,12111,2020-10-31 04:00:00,67,66,81,67,48,9,848,16,32,8,24,11,34,23,46
19,12112,2020-10-31 04:00:00,112,92,134,112,84,12,1197,36,72,4,11,3,7,10,19
20,12113,2020-10-31 04:00:00,66,66,81,50,35,11,1098,18,36,4,10,11,33,20,40
21,12114,2020-10-31 04:00:00,98,98,145,78,57,13,1227,38,75,4,10,2,4,11,22
22,12115,2020-10-31 04:00:00,69,69,88,58,41,17,1648,18,36,12,34,16,50,21,41
23,12116,2020-10-31 04:00:00,63,63,75,52,36,16,1504,24,47,2,6,10,31,14,27
24,12117,2020-10-31 04:00:00,85,76,101,85,63,9,843,20,39,12,34,10,31,18,35
25,12118,2020-10-31 04:00:00,61,61,72,48,33,,,17,33,4,10,,,,
26,12119,2020-10-31 04:00:00,72,72,94,62,44,,,20,40,3,8,,,,
27,12120,2020-10-31 04:00:00,75,75,99,69,50,,,19,37,14,42,,,,
28,12151,2020-10-31 04:00:00,0,,,,,,,,,,,,,,
29,12152,2020-10-31 04:00:00,59,59,67,33,23,7,699,22,43,4,12,16,51,27,54
30,12153,2020-10-31 04:00:00,67,65,80,67,48,8,762,19,37,7,19,13,40,16,32
31,12154,2020-10-31 04:00:00,77,77,103,72,52,8,717,19,38,5,14,13,40,9,18
32,12155,2020-10-31 04:00:00,73,70,90,73,53,10,938,19,38,5,14,11,35,16,32
33,12492,2020-10-31 04:00:00,117,104,158,117,88,9,860,19,38,4,10,20,62,6,12
34,12493,2020-10-31 04:00:00,85,75,99,85,63,7,659,6,12,4,12,37,117,45,90
35,12494,2020-10-31 04:00:00,97,97,143,84,62,9,859,11,22,6,16,20,62,29,58
36,12495,2020-10-31 04:00:00,91,91,132,85,63,9,836,11,21,2,6,29,91,32,63
37,12572,2020-10-31 04:00:00,92,84,118,92,68,7,688,10,20,5,13,35,110,26,51
38,12573,2020-10-31 04:00:00,85,81,111,85,63,8,704,15,30,5,15,32,101,48,95
39,12574,2020-10-31 04:00:00,128,120,190,128,97,9,806,38,76,5,14,2,4,3,5
40,12575,2020-10-31 04:00:00,129,112,174,129,98,9,892,44,88,5,14,2,5,4,7
41,12576,2020-10-31 04:00:00,139,128,206,139,106,12,1118,50,100,5,13,4,10,11,21
42,12577,2020-10-31 04:00:00,139,122,193,139,106,14,1342,44,87,3,7,1,1,3,5
43,12578,2020-10-31 04:00:00,123,106,162,123,93,13,1252,35,70,9,26,5,16,13,25
44,12579,2020-10-31 04:00:00,110,109,168,110,83,14,1375,32,64,9,26,10,29,15,30
45,12672,2020-10-31 04:00:00,83,78,105,83,61,10,924,18,36,5,14,26,81,31,61
46,12792,2020-10-31 04:00:00,112,103,155,112,84,8,777,16,32,6,18,25,79,11,22
47,13271,2020-10-31 04:00:00,93,77,104,93,69,8,747,13,26,2,6,5,15,15,29
48,13272,2020-10-31 04:00:00,97,84,118,97,72,6,531,15,29,7,20,15,46,9,18
49,13273,2020-10-31 04:00:00,83,73,96,83,61,11,1039,16,32,3,8,10,30,8,16
50,13274,2020-10-31 04:00:00,67,67,83,63,45,6,533,16,31,3,9,17,53,26,52
51,13275,2020-10-31 04:00:00,105,90,129,105,79,4,348,18,36,8,22,10,32,10,20
52,13276,2020-10-31 04:00:00,97,97,144,94,70,7,626,24,48,12,34,8,23,14,27
53,13277,2020-10-31 04:00:00,68,62,74,68,49,7,644,15,29,3,9,15,48,21,42
54,13278,2020-10-31 04:00:00,134,105,159,134,102,10,916,23,46,9,25,5,14,7,14
55,15040,2020-10-31 04:00:00,123,100,150,123,93,10,972,10,20,6,16,30,94,15,30
56,15041,2020-10-31 04:00:00,87,79,107,87,64,8,759,12,24,6,16,35,112,50,99
57,15042,2020-10-31 04:00:00,112,102,154,112,84,7,628,10,19,4,11,27,85,15,29
58,15043,2020-10-31 04:00:00,127,99,147,127,96,12,1132,7,14,5,15,36,113,26,51
59,15044,2020-10-31 04:00:00,98,87,123,98,73,8,740,13,25,3,9,35,110,44,88
60,15045,2020-10-31 04:00:00,124,97,143,124,94,7,671,13,26,5,14,30,94,14,28
61,15046,2020-10-31 04:00:00,109,96,142,109,82,8,708,6,12,5,13,30,95,12,23
62,15047,2020-10-31 04:00:00,102,96,142,102,76,8,761,10,20,5,15,34,107,33,65
63,15048,2020-10-31 04:00:00,114,99,147,114,86,4,392,8,16,6,16,34,107,29,57
64,15049,2020-10-31 04:00:00,88,88,125,80,59,8,747,13,25,5,15,34,106,29,58
65,15050,2020-10-31 04:00:00,118,93,136,118,89,9,864,15,30,6,17,32,100,34,67
66,15055,2020-10-31 04:00:00,109,99,147,109,82,14,1346,17,33,7,20,26,81,31,61
67,15056,2020-10-31 04:00:00,98,98,145,95,71,8,726,7,13,3,9,27,85,31,61
68,15057,2020-10-31 04:00:00,105,76,102,105,79,3,224,5,9,3,9,35,110,37,74
69,15058,2020-10-31 04:00:00,110,100,150,110,83,9,814,14,28,5,14,33,103,40,80
70,15059,2020-10-31 04:00:00,114,100,149,114,86,8,772,12,23,5,15,32,102,28,56
71,15060,2020-10-31 04:00:00,93,93,135,84,62,7,680,11,22,3,9,32,102,28,55
72,15061,2020-10-31 04:00:00,110,95,139,110,83,8,712,14,27,4,11,31,98,25,50
73,15062,2020-10-31 04:00:00,103,94,137,103,77,9,865,13,25,5,13,31,98,24,48
74,15063,2020-10-31 04:00:00,119,100,149,119,90,7,618,11,21,3,9,31,99,22,44
75,15064,2020-10-31 04:00:00,114,95,139,114,86,7,696,14,27,5,14,30,93,18,35
76,15065,2020-10-31 04:00:00,109,94,138,109,82,13,1218,11,22,5,14,28,87,18,36
77,15066,2020-10-31 04:00:00,100,91,131,100,75,8,703,8,16,3,8,35,111,49,98
78,15067,2020-10-31 04:00:00,117,87,123,117,88,11,1061,11,22,6,16,31,98,35,70
79,15068,2020-10-31 04:00:00,138,107,164,138,105,13,1271,14,28,7,21,27,85,23,46
80,15069,2020-10-31 04:00:00,112,99,147,112,84,10,942,10,19,6,16,33,105,38,76
81,15070,2020-10-31 04:00:00,127,91,131,127,96,12,1131,11,22,8,22,25,77,26,52
82,15071,2020-10-31 04:00:00,134,99,147,134,102,12,1146,12,24,6,18,26,83,21,42
83,15072,2020-10-31 04:00:00,114,105,159,114,86,8,729,11,22,6,16,30,95,23,45
84,15073,2020-10-31 04:00:00,85,85,120,84,62,7,689,14,27,5,13,31,98,24,47
85,15074,2020-10-31 04:00:00,117,112,174,117,88,10,902,8,16,4,11,32,102,32,63
86,15075,2020-10-31 04:00:00,113,95,140,113,85,7,671,13,26,6,16,31,97,19,38
87,15076,2020-10-31 04:00:00,100,94,138,100,75,8,749,13,26,5,14,29,91,22,44
88,15077,2020-10-31 04:00:00,117,98,146,117,88,9,847,12,23,6,16,30,95,22,43
89,15078,2020-10-31 04:00:00,104,95,140,104,78,7,693,15,30,6,16,30,95,19,37
90,15079,2020-10-31 04:00:00,135,99,147,135,103,12,1109,13,26,7,20,28,88,25,50
91,15080,2020-10-31 04:00:00,127,99,147,127,96,11,1092,14,27,6,18,24,76,17,34
92,15081,2020-10-31 04:00:00,135,96,142,135,103,11,1068,25,49,7,19,17,54,6,12
93,15082,2020-10-31 04:00:00,137,99,148,137,104,12,1121,16,31,6,18,26,82,18,35
94,15083,2020-10-31 04:00:00,123,106,161,123,93,11,1049,10,19,6,17,29,92,19,38
95,15084,2020-10-31 04:00:00,88,88,125,79,58,5,406,8,15,4,11,36,114,22,44
96,15085,2020-10-31 04:00:00,103,89,128,103,77,8,776,11,21,5,15,32,100,18,36
97,15086,2020-10-31 04:00:00,127,91,132,127,96,11,1021,11,22,5,13,29,91,14,28
98,15087,2020-10-31 04:00:00,114,89,127,114,86,8,705,11,22,4,12,29,92,18,36
99,15088,2020-10-31 04:00:00,93,89,128,93,69,7,641,9,17,4,10,31,97,15,30
100,15089,2020-10-31 04:00:00,97,87,124,97,72,13,1227,6,12,6,17,30,96,25,49
101,15090,2020-10-31 04:00:00,103,86,121,103,77,5,448,13,25,6,16,30,94,21,42
102,15091,2020-10-31 04:00:00,122,105,159,122,92,6,587,12,23,6,18,29,91,18,36
103,15095,2020-10-31 04:00:00,103,88,126,103,77,12,1141,14,27,3,9,29,90,19,38
104,15096,2020-10-31 04:00:00,92,92,133,83,61,9,830,12,24,5,14,27,84,9,17
105,15097,2020-10-31 04:00:00,105,81,112,105,79,6,582,14,27,5,13,29,90,17,34
106,15098,2020-10-31 04:00:00,128,103,156,128,97,12,1122,11,21,6,16,27,86,8,16
107,15099,2020-10-31 04:00:00,110,88,125,110,83,8,759,43,86,3,8,5,14,6,11
108,15100,2020-10-31 04:00:00,128,101,151,128,97,12,1150,7,14,6,17,33,104,14,27
109,15101,2020-10-31 04:00:00,139,105,159,139,106,13,1272,11,21,6,17,33,105,13,26
110,15102,2020-10-31 04:00:00,147,125,199,147,112,10,980,14,27,4,12,25,80,8,16
111,15103,2020-10-31 04:00:00,153,121,192,153,117,13,1219,13,26,6,16,24,75,7,14
112,15104,2020-10-31 04:00:00,139,119,188,139,106,14,1370,37,74,6,16,8,23,3,6
113,15105,2020-10-31 04:00:00,130,93,135,130,99,14,1304,10,20,5,14,30,94,16,32
