,SubID,time,MAXAQI,PM10Iaqi,PM10value,PM2_5Iaqi,PM2_5value,COIaqi,COvalue,NO2Iaqi,NO2value,SO2Iaqi,SO2value,O3_1Iaqi,O3_1value,O3_8Iaqi,O3_8value
0,1,2020-12-27 19:00:00,255,176,302,255,205,18,1726,61,122,16,46,3,8,20,39
1,2,2020-12-27 19:00:00,225,156,261,225,175,20,1957,61,122,10,29,2,5,15,29
2,3,2020-12-27 19:00:00,248,162,274,248,198,22,2166,62,123,9,27,3,8,15,29
3,4,2020-12-27 19:00:00,0,,,,,,,,,,,,,,
4,5,2020-12-27 19:00:00,223,145,239,223,173,23,2230,62,123,13,37,4,12,21,42
5,6,2020-12-27 19:00:00,221,145,239,221,171,20,1935,62,124,7,20,3,7,16,31
6,7,2020-12-27 19:00:00,223,163,276,223,173,23,2235,60,119,17,49,2,6,23,46
7,8,2020-12-27 19:00:00,233,154,258,233,183,17,1621,55,110,9,26,4,10,28,56
8,362,2020-12-27 19:00:00,0,,,,,,,,,,,,,,
9,363,2020-12-27 19:00:00,229,153,255,229,179,16,1538,53,106,6,17,5,14,20,40
10,364,2020-12-27 19:00:00,209,128,206,209,159,12,1154,39,77,6,17,12,37,21,41
11,365,2020-12-27 19:00:00,231,147,243,231,181,19,1873,54,107,8,24,3,8,14,28
12,366,2020-12-27 19:00:00,225,158,265,225,175,19,1895,67,133,8,24,1,3,18,35
13,368,2020-12-27 19:00:00,245,164,278,245,195,19,1836,54,107,8,24,3,7,16,32
14,371,2020-12-27 19:00:00,105,89,128,105,79,10,934,17,33,7,20,31,98,47,94
15,9929,2020-12-27 19:00:00,226,147,243,226,176,25,2409,50,100,10,30,10,30,35,70
16,9930,2020-12-27 19:00:00,213,152,254,213,163,23,2286,55,109,9,26,3,8,29,58
17,12110,2020-12-27 19:00:00,275,158,265,275,225,12,1171,31,61,13,37,13,39,37,74
18,12111,2020-12-27 19:00:00,372,238,376,372,322,25,2453,55,109,43,127,5,14,30,59
19,12112,2020-12-27 19:00:00,232,165,279,232,182,18,1797,67,133,16,46,3,9,36,71
20,12113,2020-12-27 19:00:00,228,181,312,228,178,26,2573,42,83,20,58,5,14,37,74
21,12114,2020-12-27 19:00:00,311,246,382,311,261,28,2704,56,111,52,163,2,6,29,57
22,12115,2020-12-27 19:00:00,244,187,324,244,194,25,2440,47,94,17,51,4,12,22,44
23,12116,2020-12-27 19:00:00,266,181,311,266,216,21,2063,50,100,43,128,2,5,24,48
24,12117,2020-12-27 19:00:00,172,119,188,172,130,19,1822,44,87,8,24,2,6,45,90
25,12118,2020-12-27 19:00:00,158,126,202,158,120,,,35,70,12,35,,,,
26,12119,2020-12-27 19:00:00,255,181,311,255,205,,,59,117,14,40,,,,
27,12120,2020-12-27 19:00:00,302,188,325,302,252,,,54,107,22,66,,,,
28,12151,2020-12-27 19:00:00,0,,,,,,,,,,,,,,
29,12152,2020-12-27 19:00:00,159,120,189,159,121,14,1397,33,66,12,36,13,39,37,73
30,12153,2020-12-27 19:00:00,265,200,350,265,215,28,2790,58,115,23,69,2,5,30,59
31,12154,2020-12-27 19:00:00,213,187,323,213,163,25,2488,44,87,15,43,2,4,28,56
32,12155,2020-12-27 19:00:00,0,,,,,,,,,,,,,,
33,12492,2020-12-27 19:00:00,291,194,337,291,241,20,1965,61,122,38,112,2,5,17,33
34,12493,2020-12-27 19:00:00,214,132,214,214,164,14,1364,49,98,4,12,4,12,15,29
35,12494,2020-12-27 19:00:00,308,266,396,308,258,40,3904,50,99,42,126,5,15,20,39
36,12495,2020-12-27 19:00:00,219,139,227,219,169,16,1524,41,81,3,8,6,19,15,30
37,12572,2020-12-27 19:00:00,209,138,226,209,159,15,1476,48,96,4,11,4,12,16,31
