,SubID,time,MAXAQI,PM10Iaqi,PM10value,PM2_5Iaqi,PM2_5value,COIaqi,COvalue,NO2Iaqi,NO2value,SO2Iaqi,SO2value,O3_1Iaqi,O3_1value,O3_8Iaqi,O3_8value
0,1,2020-11-03 14:00:00,53,53,56,16,11,3,264,11,21,4,12,22,69,18,35
1,2,2020-11-03 14:00:00,59,59,67,26,18,8,736,13,26,3,9,23,71,20,39
2,3,2020-11-03 14:00:00,59,59,68,25,17,7,692,10,19,3,9,22,68,19,38
3,4,2020-11-03 14:00:00,55,55,60,22,15,6,545,8,16,3,8,23,71,19,38
4,5,2020-11-03 14:00:00,48,48,48,22,15,6,503,11,22,4,12,23,71,22,43
5,6,2020-11-03 14:00:00,62,62,73,15,10,6,529,17,34,3,8,19,60,21,41
6,7,2020-11-03 14:00:00,50,50,50,10,7,4,316,,,4,10,20,64,14,27
7,8,2020-11-03 14:00:00,56,56,62,16,11,4,392,9,17,5,15,22,68,22,44
8,362,2020-11-03 14:00:00,60,60,70,8,5,4,372,16,32,3,8,20,61,19,38
9,363,2020-11-03 14:00:00,55,55,59,9,6,4,360,13,26,4,10,20,64,22,44
10,364,2020-11-03 14:00:00,52,52,54,13,9,7,605,12,24,3,9,22,69,28,56
11,365,2020-11-03 14:00:00,54,54,57,13,9,4,369,15,29,3,8,21,65,21,41
12,366,2020-11-03 14:00:00,70,70,90,25,17,5,457,16,31,4,11,,,18,36
13,368,2020-11-03 14:00:00,0,,,,,,,,,,,,,,
14,371,2020-11-03 14:00:00,42,42,42,9,6,6,512,7,14,3,7,22,68,34,67
15,9929,2020-11-03 14:00:00,52,52,54,15,10,15,1412,12,24,5,13,22,70,24,48
16,9930,2020-11-03 14:00:00,58,58,66,26,18,14,1367,11,21,6,17,19,59,20,39
17,12110,2020-11-03 14:00:00,60,60,70,29,20,5,438,9,18,4,12,21,66,22,43
18,12111,2020-11-03 14:00:00,56,56,62,18,12,9,884,11,22,5,15,19,60,20,39
19,12112,2020-11-03 14:00:00,500,500,985,22,15,14,1353,13,25,5,15,23,71,23,45
20,12113,2020-11-03 14:00:00,56,56,61,9,6,10,993,7,14,4,12,22,70,25,49
21,12114,2020-11-03 14:00:00,0,,,,,,,,,,,,,5,10
22,12115,2020-11-03 14:00:00,75,75,99,25,17,12,1140,15,29,5,15,21,65,22,44
23,12116,2020-11-03 14:00:00,57,57,64,20,14,20,1949,15,29,6,17,23,71,21,42
24,12117,2020-11-03 14:00:00,51,51,52,20,14,8,714,10,20,6,17,22,70,24,48
25,12118,2020-11-03 14:00:00,69,69,87,19,13,,,13,26,6,17,,,,
26,12119,2020-11-03 14:00:00,59,59,67,15,10,,,11,21,3,8,,,,
27,12120,2020-11-03 14:00:00,56,56,61,19,13,,,11,22,,,,,,
28,12151,2020-11-03 14:00:00,0,,,,,,,,,,,,,,
29,12152,2020-11-03 14:00:00,56,56,62,8,5,,,10,20,6,17,25,79,26,51
30,12153,2020-11-03 14:00:00,12,,,,,11,1049,12,23,6,18,,,20,40
31,12154,2020-11-03 14:00:00,56,56,62,12,8,,,15,30,4,11,21,66,22,43
32,12155,2020-11-03 14:00:00,53,53,56,26,18,11,1047,10,20,5,13,23,72,22,43
33,12492,2020-11-03 14:00:00,48,48,48,15,10,4,322,13,25,4,11,20,62,15,30
34,12493,2020-11-03 14:00:00,53,53,56,12,8,4,364,11,22,3,8,22,70,26,52
35,12494,2020-11-03 14:00:00,40,40,40,15,10,6,588,5,10,3,8,20,64,20,39
36,12495,2020-11-03 14:00:00,48,48,48,18,12,5,473,14,27,3,8,19,59,20,40
37,12572,2020-11-03 14:00:00,63,63,76,18,12,5,427,15,29,3,8,20,64,22,43
38,12573,2020-11-03 14:00:00,59,59,67,18,12,4,368,9,17,3,9,19,60,28,56
39,12574,2020-11-03 14:00:00,58,58,66,12,8,3,222,13,26,4,10,20,63,25,50
40,12575,2020-11-03 14:00:00,53,53,55,12,8,5,451,10,19,3,8,22,68,23,46
41,12576,2020-11-03 14:00:00,49,49,49,12,8,4,361,8,16,3,9,22,69,25,49
42,12577,2020-11-03 14:00:00,45,45,45,16,11,4,386,7,13,2,6,19,60,21,41
43,12578,2020-11-03 14:00:00,0,,,,,,,,,,,,,,
44,12579,2020-11-03 14:00:00,56,56,62,10,7,8,777,15,29,5,13,25,79,26,51
45,12672,2020-11-03 14:00:00,54,54,57,23,16,9,813,13,25,4,10,21,66,21,42
46,12792,2020-11-03 14:00:00,42,42,42,6,4,4,372,9,17,4,12,21,67,20,40
47,13271,2020-11-03 14:00:00,53,53,55,13,9,6,550,12,24,,,21,65,25,50
48,13272,2020-11-03 14:00:00,61,61,72,42,29,5,420,11,22,4,10,22,68,22,43
49,13273,2020-11-03 14:00:00,59,59,68,29,20,7,655,11,22,3,7,21,66,21,42
50,13274,2020-11-03 14:00:00,61,61,72,28,19,,,15,30,6,18,17,54,20,40
51,13275,2020-11-03 14:00:00,60,60,69,42,29,5,432,14,27,4,12,18,57,20,40
52,13276,2020-11-03 14:00:00,63,63,75,52,36,5,488,13,25,,,21,65,22,43
53,13277,2020-11-03 14:00:00,43,43,43,18,12,4,337,8,15,3,9,22,70,25,49
54,13278,2020-11-03 14:00:00,63,63,75,40,28,,,9,17,5,13,,,22,44
55,15040,2020-11-03 14:00:00,66,66,81,29,20,7,615,13,26,4,11,21,66,18,36
56,15041,2020-11-03 14:00:00,54,54,57,15,10,7,653,14,28,4,10,21,67,24,48
57,15042,2020-11-03 14:00:00,63,63,76,29,20,3,297,11,22,3,8,,,14,27
58,15043,2020-11-03 14:00:00,57,57,64,25,17,8,720,12,23,4,10,23,71,21,42
59,15044,2020-11-03 14:00:00,62,62,74,13,9,5,433,22,43,2,6,17,53,21,41
60,15045,2020-11-03 14:00:00,56,56,62,23,16,4,333,14,28,3,9,22,70,19,38
61,15046,2020-11-03 14:00:00,56,56,62,15,10,4,319,8,15,4,10,23,71,21,42
62,15047,2020-11-03 14:00:00,62,62,74,16,11,6,542,13,26,4,11,21,65,20,39
63,15048,2020-11-03 14:00:00,59,59,67,16,11,3,210,15,29,4,10,20,63,18,35
64,15049,2020-11-03 14:00:00,50,50,50,20,14,8,712,15,30,3,9,22,69,22,43
65,15050,2020-11-03 14:00:00,52,52,53,20,14,7,629,18,35,4,11,21,66,20,39
66,15055,2020-11-03 14:00:00,29,29,29,8,5,9,847,13,26,4,12,22,70,28,56
67,15056,2020-11-03 14:00:00,37,37,37,3,2,6,529,4,7,3,9,25,78,29,58
68,15057,2020-11-03 14:00:00,43,43,43,25,17,4,347,11,22,2,6,22,70,27,53
69,15058,2020-11-03 14:00:00,56,56,61,12,8,5,456,13,25,3,9,23,71,24,47
70,15059,2020-11-03 14:00:00,57,57,63,30,21,6,545,14,27,4,10,22,69,21,42
71,15060,2020-11-03 14:00:00,50,50,50,22,15,5,448,16,32,4,10,20,63,19,38
72,15061,2020-11-03 14:00:00,52,52,54,20,14,4,360,15,30,3,8,21,65,18,36
73,15062,2020-11-03 14:00:00,46,46,46,15,10,7,646,13,26,3,7,19,58,15,30
74,15063,2020-11-03 14:00:00,59,59,68,26,18,5,490,13,26,5,14,21,65,18,35
75,15064,2020-11-03 14:00:00,58,58,66,13,9,4,339,13,26,4,10,21,67,19,38
76,15065,2020-11-03 14:00:00,90,90,130,32,22,10,992,13,26,5,13,19,58,17,33
77,15066,2020-11-03 14:00:00,52,52,53,23,16,,,15,29,2,5,20,64,27,54
78,15067,2020-11-03 14:00:00,60,60,69,20,14,8,719,13,25,4,12,21,66,18,35
79,15068,2020-11-03 14:00:00,55,55,60,20,14,,,,,,,,,18,35
80,15069,2020-11-03 14:00:00,55,55,59,20,14,7,643,12,23,5,13,22,69,22,44
81,15070,2020-11-03 14:00:00,53,53,56,23,16,8,738,14,28,5,15,18,57,20,39
82,15071,2020-11-03 14:00:00,52,52,54,19,13,8,760,18,36,5,14,19,59,22,43
83,15072,2020-11-03 14:00:00,54,54,57,12,8,3,290,,,,,19,60,15,30
84,15073,2020-11-03 14:00:00,43,43,43,9,6,4,364,17,34,3,7,20,62,15,30
85,15074,2020-11-03 14:00:00,53,53,56,22,15,6,548,12,24,2,6,20,63,18,35
86,15075,2020-11-03 14:00:00,43,43,43,18,12,4,376,17,33,3,9,20,64,17,33
87,15076,2020-11-03 14:00:00,50,50,50,3,2,4,316,14,27,3,7,20,64,16,31
88,15077,2020-11-03 14:00:00,50,50,50,15,10,4,385,10,20,2,6,22,70,19,38
89,15078,2020-11-03 14:00:00,51,51,51,13,9,4,324,19,38,4,10,20,63,18,36
90,15079,2020-11-03 14:00:00,54,54,57,19,13,7,640,13,26,5,13,22,68,21,41
91,15080,2020-11-03 14:00:00,56,56,62,20,14,7,678,15,30,4,11,18,56,14,28
92,15081,2020-11-03 14:00:00,54,54,58,20,14,7,659,12,24,5,14,21,67,17,33
93,15082,2020-11-03 14:00:00,59,59,68,25,17,7,625,11,22,4,11,24,74,23,45
94,15083,2020-11-03 14:00:00,55,55,59,22,15,7,700,12,24,4,12,21,67,22,44
95,15084,2020-11-03 14:00:00,56,56,61,12,8,13,1204,13,26,3,9,23,71,21,42
96,15085,2020-11-03 14:00:00,57,57,64,18,12,9,886,13,25,3,9,20,62,16,32
97,15086,2020-11-03 14:00:00,54,54,58,22,15,8,772,11,22,2,6,21,65,16,32
98,15087,2020-11-03 14:00:00,55,55,59,15,10,5,446,12,23,4,11,19,60,17,33
99,15088,2020-11-03 14:00:00,56,56,62,15,10,11,1004,10,20,3,8,21,67,17,34
100,15089,2020-11-03 14:00:00,68,68,86,15,10,9,831,9,18,3,9,20,64,16,31
101,15090,2020-11-03 14:00:00,51,51,51,18,12,6,546,14,27,8,24,22,69,18,36
102,15091,2020-11-03 14:00:00,65,65,79,20,14,3,264,13,25,4,10,20,63,15,30
103,15095,2020-11-03 14:00:00,53,53,55,23,16,10,913,19,37,4,10,20,64,19,37
104,15096,2020-11-03 14:00:00,60,60,70,8,5,4,372,16,32,3,8,20,61,19,38
105,15097,2020-11-03 14:00:00,52,52,53,19,13,3,210,13,26,6,16,21,66,18,35
106,15098,2020-11-03 14:00:00,55,55,60,28,19,8,800,7,13,4,10,22,70,17,34
107,15099,2020-11-03 14:00:00,51,51,52,18,12,2,118,11,22,4,12,22,68,19,38
108,15100,2020-11-03 14:00:00,60,60,69,26,18,7,637,11,22,4,12,21,67,20,39
109,15101,2020-11-03 14:00:00,61,61,71,25,17,10,910,18,36,3,9,20,61,20,40
110,15102,2020-11-03 14:00:00,63,63,76,26,18,,,,,,,,,16,32
