,SubID,time,MAXAQI,PM10Iaqi,PM10value,PM2_5Iaqi,PM2_5value,COIaqi,COvalue,NO2Iaqi,NO2value,SO2Iaqi,SO2value,O3_1Iaqi,O3_1value,O3_8Iaqi,O3_8value
0,1,2020-10-27 16:00:00,86,86,122,36,25,,,26,51,5,14,12,37,19,38
1,2,2020-10-27 16:00:00,87,87,123,33,23,10,974,29,57,6,16,15,46,24,47
2,3,2020-10-27 16:00:00,86,86,122,32,22,8,775,25,50,5,14,15,47,25,49
3,4,2020-10-27 16:00:00,88,88,126,40,28,8,741,24,48,4,12,15,48,23,45
4,5,2020-10-27 16:00:00,75,75,100,30,21,9,812,24,48,5,15,18,57,24,47
5,6,2020-10-27 16:00:00,83,83,115,29,20,7,643,29,58,4,11,16,51,25,50
6,7,2020-10-27 16:00:00,88,88,125,26,18,,,,,4,11,14,43,22,44
7,8,2020-10-27 16:00:00,89,89,128,38,26,10,953,26,51,4,12,15,45,24,48
8,362,2020-10-27 16:00:00,100,100,150,39,27,8,716,24,48,4,12,10,32,19,37
9,363,2020-10-27 16:00:00,84,84,117,33,23,6,565,21,42,5,13,20,61,23,46
10,364,2020-10-27 16:00:00,81,81,111,33,23,7,653,23,46,4,12,22,68,27,53
11,365,2020-10-27 16:00:00,84,84,117,22,15,5,492,27,53,4,10,18,56,25,49
12,366,2020-10-27 16:00:00,96,96,141,39,27,5,494,26,52,4,12,18,57,31,61
13,368,2020-10-27 16:00:00,85,85,120,38,26,7,682,25,50,5,15,17,52,21,42
14,371,2020-10-27 16:00:00,97,97,144,,,14,1323,21,41,8,23,22,69,37,73
15,9929,2020-10-27 16:00:00,96,96,142,46,32,8,705,21,41,8,22,27,85,38,75
16,9930,2020-10-27 16:00:00,90,90,129,50,35,9,856,18,36,9,27,22,69,31,61
17,12110,2020-10-27 16:00:00,102,102,154,65,47,2,153,16,31,6,17,27,84,42,84
18,12111,2020-10-27 16:00:00,105,105,160,90,67,11,1065,21,42,7,19,19,58,34,68
19,12112,2020-10-27 16:00:00,107,107,164,54,38,7,649,25,49,7,21,27,86,41,82
20,12113,2020-10-27 16:00:00,103,103,155,48,33,11,1015,18,36,6,18,22,69,38,75
21,12114,2020-10-27 16:00:00,93,93,136,52,36,7,680,26,51,6,18,23,71,35,69
22,12115,2020-10-27 16:00:00,118,118,185,59,42,8,751,35,69,5,14,16,50,38,76
23,12116,2020-10-27 16:00:00,98,98,146,60,43,10,961,27,54,5,15,20,62,38,76
24,12117,2020-10-27 16:00:00,84,84,117,50,35,6,599,14,28,7,20,30,93,43,86
25,12118,2020-10-27 16:00:00,136,136,222,55,39,,,30,60,15,43,,,,
26,12119,2020-10-27 16:00:00,110,110,170,80,59,,,35,70,4,12,,,,
27,12120,2020-10-27 16:00:00,99,99,148,53,37,,,16,32,5,14,,,,
28,12151,2020-10-27 16:00:00,0,,,,,,,,,,,,,,
29,12152,2020-10-27 16:00:00,57,,,57,40,19,1880,43,86,14,40,,,46,91
30,12153,2020-10-27 16:00:00,101,101,151,65,47,7,671,21,41,7,19,24,75,36,72
31,12154,2020-10-27 16:00:00,115,115,180,64,46,8,758,20,40,4,10,,,38,75
32,12155,2020-10-27 16:00:00,98,98,146,50,35,11,1011,22,43,6,16,22,70,36,72
33,12492,2020-10-27 16:00:00,88,88,125,26,18,9,816,22,44,4,10,12,37,22,44
34,12493,2020-10-27 16:00:00,83,83,116,29,20,5,470,16,31,4,10,23,72,29,57
35,12494,2020-10-27 16:00:00,97,97,144,35,24,8,791,30,59,8,22,11,34,26,52
36,12495,2020-10-27 16:00:00,81,81,112,32,22,7,695,22,43,3,8,17,52,21,42
37,12572,2020-10-27 16:00:00,83,83,116,30,21,6,544,24,48,4,12,20,61,27,53
38,12573,2020-10-27 16:00:00,85,85,120,35,24,6,594,34,68,7,20,15,46,27,53
39,12574,2020-10-27 16:00:00,84,84,118,20,14,3,299,17,34,4,11,19,58,35,70
40,12575,2020-10-27 16:00:00,23,,,,,4,398,23,46,3,8,15,46,29,57
41,12576,2020-10-27 16:00:00,75,75,99,33,23,18,1792,14,28,6,17,21,65,33,65
42,12577,2020-10-27 16:00:00,69,69,88,16,11,7,605,10,20,3,7,12,36,27,54
43,12578,2020-10-27 16:00:00,86,86,122,38,26,6,571,24,48,5,15,13,41,21,41
44,12579,2020-10-27 16:00:00,24,,,,,10,933,24,48,6,16,14,43,23,45
45,12672,2020-10-27 16:00:00,89,89,128,42,29,9,818,28,56,3,9,12,37,22,43
46,12792,2020-10-27 16:00:00,88,88,126,25,17,8,761,21,41,4,11,16,50,24,48
47,13271,2020-10-27 16:00:00,95,95,140,68,49,7,671,17,33,6,17,26,81,38,76
48,13272,2020-10-27 16:00:00,112,112,173,112,84,8,787,25,49,6,16,21,66,40,79
49,13273,2020-10-27 16:00:00,103,103,155,103,77,6,559,21,41,4,12,24,75,42,84
50,13274,2020-10-27 16:00:00,119,119,188,110,83,8,703,24,47,6,17,23,73,48,96
51,13275,2020-10-27 16:00:00,105,105,160,92,68,8,744,22,43,5,15,21,67,37,74
52,13276,2020-10-27 16:00:00,98,98,145,59,42,7,673,26,51,8,23,20,62,35,69
53,13277,2020-10-27 16:00:00,92,92,133,72,52,8,712,18,35,6,16,22,69,37,73
54,13278,2020-10-27 16:00:00,101,101,152,78,57,5,483,16,32,5,15,28,88,40,79
55,15040,2020-10-27 16:00:00,85,85,120,45,31,10,949,26,52,5,14,15,46,23,45
56,15041,2020-10-27 16:00:00,86,86,121,40,28,7,679,25,50,5,14,18,57,24,48
57,15042,2020-10-27 16:00:00,89,89,128,38,26,6,584,22,44,4,12,16,49,23,46
58,15043,2020-10-27 16:00:00,83,83,116,43,30,10,992,23,46,5,14,18,55,26,51
59,15044,2020-10-27 16:00:00,0,,,,,,,,,,,,,,
60,15045,2020-10-27 16:00:00,83,83,115,36,25,7,601,25,50,5,14,16,49,24,48
61,15046,2020-10-27 16:00:00,86,86,122,20,14,7,641,24,48,5,14,15,47,22,44
62,15047,2020-10-27 16:00:00,88,88,126,30,21,7,698,24,48,5,14,17,54,25,50
63,15048,2020-10-27 16:00:00,79,79,107,32,22,4,355,22,43,5,14,18,57,24,47
64,15049,2020-10-27 16:00:00,22,,,,,7,624,22,43,5,13,19,59,24,48
65,15050,2020-10-27 16:00:00,80,80,110,33,23,8,727,24,47,5,15,19,60,24,48
66,15055,2020-10-27 16:00:00,77,77,104,54,38,17,1669,26,51,11,31,23,72,32,63
67,15056,2020-10-27 16:00:00,85,85,119,49,34,5,424,13,25,9,25,25,78,36,72
68,15057,2020-10-27 16:00:00,82,82,113,30,21,9,878,15,30,6,16,23,72,31,61
69,15058,2020-10-27 16:00:00,89,89,127,29,20,7,680,23,46,5,13,20,63,26,52
70,15059,2020-10-27 16:00:00,86,86,122,32,22,7,651,26,52,4,12,17,52,24,47
71,15060,2020-10-27 16:00:00,82,82,113,29,20,7,609,26,52,4,10,16,49,23,46
