,SubID,time,MAXAQI,PM10Iaqi,PM10value,PM2_5Iaqi,PM2_5value,COIaqi,COvalue,NO2Iaqi,NO2value,SO2Iaqi,SO2value,O3_1Iaqi,O3_1value,O3_8Iaqi,O3_8value
0,1,2020-11-04 14:00:00,83,83,116,59,42,4,392,13,26,5,14,31,97,34,68
1,2,2020-11-04 14:00:00,74,74,98,52,36,9,822,17,33,5,14,31,98,40,79
2,3,2020-11-04 14:00:00,76,76,101,54,38,,,,,5,13,32,101,36,72
3,4,2020-11-04 14:00:00,85,85,120,54,38,7,663,14,27,4,12,29,91,33,66
4,5,2020-11-04 14:00:00,73,73,95,55,39,6,587,14,28,6,16,33,104,41,82
5,6,2020-11-04 14:00:00,66,66,81,38,26,,,15,30,5,13,31,98,35,69
6,7,2020-11-04 14:00:00,81,81,112,48,33,,,15,29,5,13,29,92,31,62
7,8,2020-11-04 14:00:00,83,83,115,50,35,4,353,9,17,5,15,34,106,37,73
8,362,2020-11-04 14:00:00,86,86,122,33,23,5,492,18,35,4,12,28,87,31,62
9,363,2020-11-04 14:00:00,70,70,90,45,31,5,447,14,27,5,14,30,96,40,79
10,364,2020-11-04 14:00:00,64,64,77,49,34,7,674,13,26,5,13,33,103,43,86
11,365,2020-11-04 14:00:00,0,,,,,,,,,,,,,,
12,366,2020-11-04 14:00:00,66,66,81,39,27,5,456,14,28,5,14,30,96,36,72
13,368,2020-11-04 14:00:00,75,75,100,57,40,5,432,15,30,4,10,28,87,32,64
14,371,2020-11-04 14:00:00,64,64,78,28,19,7,607,11,21,4,10,28,87,34,67
15,9929,2020-11-04 14:00:00,77,77,104,54,38,8,771,16,32,6,16,30,96,37,74
16,9930,2020-11-04 14:00:00,118,118,186,,,8,752,14,28,7,20,25,78,30,59
17,12110,2020-11-04 14:00:00,76,76,102,46,32,4,399,10,19,5,15,31,98,27,53
18,12111,2020-11-04 14:00:00,70,70,90,46,32,9,850,10,19,6,17,27,86,23,45
19,12112,2020-11-04 14:00:00,83,83,116,39,27,4,358,17,34,6,16,30,95,28,55
20,12113,2020-11-04 14:00:00,72,72,94,48,33,9,831,8,15,5,15,31,99,29,58
21,12114,2020-11-04 14:00:00,0,,,,,,,,,,,,,16,32
22,12115,2020-11-04 14:00:00,80,80,110,32,22,,,15,30,7,21,27,84,26,51
