,SubID,time,MAXAQI,PM10Iaqi,PM10value,PM2_5Iaqi,PM2_5value,COIaqi,COvalue,NO2Iaqi,NO2value,SO2Iaqi,SO2value,O3_1Iaqi,O3_1value,O3_8Iaqi,O3_8value
0,1,2020-12-30 18:00:00,78,78,105,19,13,6,507,25,49,5,13,7,20,26,52
1,2,2020-12-30 18:00:00,71,71,92,10,7,4,393,13,26,3,7,3,9,13,26
2,3,2020-12-30 18:00:00,74,74,98,20,14,10,945,21,41,6,16,8,23,28,56
3,4,2020-12-30 18:00:00,0,,,,,,,,,,,,,,
4,5,2020-12-30 18:00:00,58,58,66,15,10,8,787,19,38,5,14,15,48,33,66
5,6,2020-12-30 18:00:00,69,69,88,15,10,7,663,18,35,4,12,10,32,28,55
6,7,2020-12-30 18:00:00,66,66,82,16,11,5,458,12,24,3,9,14,42,30,59
7,8,2020-12-30 18:00:00,0,,,,,,,,,,,,,,
8,362,2020-12-30 18:00:00,0,,,,,,,,,,,,,,
9,363,2020-12-30 18:00:00,69,69,88,19,13,4,360,19,37,6,16,12,36,26,52
10,364,2020-12-30 18:00:00,62,62,73,12,8,6,512,20,40,3,8,12,36,30,60
11,365,2020-12-30 18:00:00,68,68,85,23,16,5,487,21,41,4,11,10,32,26,52
12,366,2020-12-30 18:00:00,73,73,95,20,14,4,390,15,29,5,13,14,42,29,57
13,368,2020-12-30 18:00:00,74,74,98,19,13,5,413,20,39,3,7,10,30,26,52
14,371,2020-12-30 18:00:00,55,55,59,13,9,6,504,8,16,4,11,16,49,26,52
15,9929,2020-12-30 18:00:00,59,59,67,22,15,13,1282,17,33,4,12,13,41,32,63
16,9930,2020-12-30 18:00:00,52,52,54,19,13,7,655,12,23,7,19,14,43,27,53
17,12110,2020-12-30 18:00:00,65,65,79,52,36,5,436,16,31,11,31,12,36,29,57
18,12111,2020-12-30 18:00:00,71,71,92,60,43,8,719,24,48,9,27,9,27,26,51
19,12112,2020-12-30 18:00:00,78,78,106,65,47,14,1308,30,59,18,53,8,23,27,54
20,12113,2020-12-30 18:00:00,57,57,64,45,31,10,922,18,36,6,18,11,34,32,64
21,12114,2020-12-30 18:00:00,99,75,100,99,74,12,1107,31,61,16,48,5,16,25,49
22,12115,2020-12-30 18:00:00,59,59,68,35,24,9,828,21,41,7,20,10,31,27,54
23,12116,2020-12-30 18:00:00,68,68,86,53,37,15,1459,33,65,39,116,4,11,26,52
24,12117,2020-12-30 18:00:00,52,52,53,22,15,8,761,11,22,5,15,13,41,30,60
25,12118,2020-12-30 18:00:00,69,69,87,32,22,,,30,60,11,33,,,,
26,12119,2020-12-30 18:00:00,79,79,107,58,41,,,27,53,5,13,,,,
27,12120,2020-12-30 18:00:00,58,58,66,18,12,,,8,16,4,11,,,,
28,12151,2020-12-30 18:00:00,0,,,,,,,,,,,,,,
29,12152,2020-12-30 18:00:00,62,62,74,39,27,12,1200,31,62,8,22,6,18,26,51
30,12153,2020-12-30 18:00:00,51,51,52,25,17,5,496,14,27,6,17,12,36,27,53
31,12154,2020-12-30 18:00:00,56,56,61,25,17,3,260,15,29,5,13,12,36,27,54
32,12155,2020-12-30 18:00:00,0,,,,,,,,,,,,,,
33,12492,2020-12-30 18:00:00,68,68,85,12,8,2,165,20,40,5,14,7,21,24,47
34,12493,2020-12-30 18:00:00,72,72,94,13,9,6,514,15,30,3,9,12,38,29,58
35,12494,2020-12-30 18:00:00,55,55,60,35,24,8,792,17,33,14,41,8,23,21,41
36,12495,2020-12-30 18:00:00,61,61,72,10,7,5,410,16,31,3,7,9,26,21,42
37,12572,2020-12-30 18:00:00,62,62,73,19,13,6,542,26,52,3,7,6,19,24,47
