,AirCOId,AirCOName,AirNO2Id,AirNO2Name,AirO3_1Id,AirO3_1Name,AirO3_8Id,AirO3_8Name,AirPM10Id,AirPM10Name,AirPM2_5Id,AirPM2_5Name,AirSO2Id,AirSO2Name,COIaqi,COvalue,KZJB,Level,MAXAQI,NO2Iaqi,NO2value,O3_1Iaqi,O3_1value,O3_8Iaqi,O3_8value,PM10Iaqi,PM10value,PM2_5Iaqi,PM2_5value,Proposal,SO2Iaqi,SO2value,SubID,c0003_stcode,c0003_stname,pName,streetown,time
15,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,13,1272,"省控,市控,街镇",,101,39,77,12,36,10,19,101,152,99,74,,4,11,9929,370181,章丘区,东山小学,双山街道办事处,/Date(1605488400000+0800)/
16,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,18,1745,"省控,市控",,99,40,79,7,20,4,8,99,147,79,58,,6,16,9930,370181,章丘区,章丘开发区,,/Date(1605488400000+0800)/
17,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,12,1158,街镇,,152,28,55,14,42,8,16,111,172,152,116,,9,25,12110,370116,莱芜区,寨里镇,寨里镇,/Date(1605488400000+0800)/
18,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,28,2706,街镇,,199,43,85,4,12,2,4,159,268,199,149,,28,84,12111,370116,莱芜区,牛泉镇,牛泉镇,/Date(1605488400000+0800)/
19,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,11,1085,街镇,,119,42,83,16,50,16,32,111,172,119,90,,5,15,12112,370116,莱芜区,口镇街道办事处,口镇街道办事处,/Date(1605488400000+0800)/
20,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,13,1201,街镇,,102,15,30,26,83,11,22,89,127,102,76,,5,14,12113,370116,莱芜区,苗山镇,苗山镇,/Date(1605488400000+0800)/
21,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,28,2758,街镇,,182,42,83,3,9,3,6,163,276,182,137,,23,68,12114,370116,莱芜区,高庄街道办事处,高庄街道办事处,/Date(1605488400000+0800)/
22,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,10,983,街镇,,65,13,26,,,17,33,65,80,59,42,,6,16,12115,370117,钢城区,里辛街道办事处,里辛街道办事处,/Date(1605488400000+0800)/
23,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,,,街镇,,130,39,78,10,30,4,8,119,187,130,99,,20,58,12116,370117,钢城区,颜庄街道办事处,颜庄街道办事处,/Date(1605488400000+0800)/
24,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,11,1061,街镇,,97,21,41,11,33,9,17,83,115,97,72,,3,8,12117,370116,莱芜区,雪野街道办事处,雪野街道办事处,/Date(1605488400000+0800)/
25,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,,,市控,,112,14,27,,,,,112,173,69,50,,3,9,12118,370100,济南,莱钢,,/Date(1605488400000+0800)/
26,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,,,市控,,198,18,35,,,,,188,326,198,148,,7,19,12119,370100,济南,泰钢,,/Date(1605488400000+0800)/
27,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,,,市控,,118,19,37,,,,,97,144,118,89,,5,15,12120,370100,济南,九羊,,/Date(1605488400000+0800)/
28,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,,,"省控,市控",,0,,,,,,,,,,,,,,12151,370119,莱芜高新区,新一中,,/Date(1605488400000+0800)/
29,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,12,1163,"省控,市控,街镇",,77,17,33,27,84,28,55,74,97,77,56,,5,13,12152,370117,钢城区,钢城区环保局,艾山街道办事处,/Date(1605488400000+0800)/
30,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,9,900,"国控,省控,市控",,127,25,50,20,64,12,23,127,204,127,96,,7,19,12153,370116,莱芜区,莱芜战役纪念馆,,/Date(1605488400000+0800)/
31,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,10,972,"国控,省控,市控,街镇",,153,28,55,15,48,6,11,153,255,147,112,,3,9,12154,370119,莱芜高新区,泰兴公司,鹏泉街道办事处,/Date(1605488400000+0800)/
32,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,8,750,"国控,省控,市控,街镇",,115,22,44,20,63,15,29,115,180,112,84,,4,12,12155,370116,莱芜区,技术学院,凤城街道办事处,/Date(1605488400000+0800)/
33,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,15,1422,"市控,街镇",,188,43,86,3,8,3,5,135,220,188,141,,5,15,12492,370104,槐荫区,黄河河务局,吴家堡街道办事处,/Date(1605488400000+0800)/
34,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,,,市控,,0,,,,,,,,,,,,,,12493,370102,历下区,锦屏中学,,/Date(1605488400000+0800)/
35,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,41,4010,市控,,490,41,82,5,13,6,11,490,590,340,290,,13,38,12494,370100,济南,滨州临界点,,/Date(1605488400000+0800)/
36,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,11,1029,市控,,72,40,80,5,16,26,51,72,94,72,52,,2,6,12495,370102,历下区,市博物馆,,/Date(1605488400000+0800)/
37,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,9,895,"市控,街镇",,84,46,91,11,33,20,40,77,103,84,62,,5,13,12572,370102,济南,奥体中心,龙洞街道办事处,/Date(1605488400000+0800)/
38,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,7,667,"省控,市控,街镇",,67,26,51,26,81,44,88,67,83,55,39,,4,12,12573,370112,历城区,商职学院,彩石街道办事处,/Date(1605488400000+0800)/
39,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,38,3787,"省控,市控,街镇",,307,40,80,11,33,7,14,228,369,307,257,,15,44,12574,370125,济阳区,济阳城区,济阳街道办事处,/Date(1605488400000+0800)/
40,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,27,2640,"省控,市控,街镇",,176,34,68,16,51,8,16,129,207,176,133,,13,39,12575,370125,济阳区,济阳区政府,济北街道办事处,/Date(1605488400000+0800)/
41,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,18,1740,"省控,市控,街镇",,257,39,78,11,35,11,21,125,200,257,207,,8,24,12576,370126,商河县,商河城区,许商街道办事处,/Date(1605488400000+0800)/
42,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,18,1708,"省控,市控",,254,37,73,9,28,8,15,161,271,254,204,,5,13,12577,370126,商河县,油区管委会,,/Date(1605488400000+0800)/
43,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,12,1110,"省控,市控,街镇",,87,16,32,28,88,29,58,83,115,87,64,,8,22,12578,370124,平阴县,淮海御墅,安城镇,/Date(1605488400000+0800)/
44,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,11,1075,"省控,市控,街镇",,68,14,27,35,110,41,81,68,85,68,49,,5,13,12579,370124,平阴县,平阴城区,榆山街道办事处,/Date(1605488400000+0800)/
45,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,3,225,"省控,市控,街镇",,82,30,59,8,25,3,6,77,104,82,60,,3,7,12672,370113,长清区,长清大学城,崮云湖街道办事处,/Date(1605488400000+0800)/
46,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,14,1351,"市控,街镇",,185,46,92,3,8,5,9,130,210,185,139,,6,16,12792,370104,槐荫区,济南西城区,玉清湖街道办事处,/Date(1605488400000+0800)/
47,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,11,1061,街镇,,88,13,25,17,52,16,31,77,104,88,65,,4,11,13271,370116,莱芜区,茶业口镇,茶业口镇,/Date(1605488400000+0800)/
48,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,18,1736,街镇,,178,35,70,7,22,3,5,153,256,178,134,,10,29,13272,370116,莱芜区,方下街道办事处,方下街道办事处,/Date(1605488400000+0800)/
49,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,9,842,街镇,,113,25,50,16,49,6,12,113,176,109,82,,3,7,13273,370117,钢城区,辛庄街道办事处,辛庄街道办事处,/Date(1605488400000+0800)/
50,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,9,874,街镇,,114,24,48,13,41,12,24,102,154,114,86,,4,11,13274,370117,钢城区,汶源街道办事处,汶源街道办事处,/Date(1605488400000+0800)/
51,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,11,1089,街镇,,172,29,58,12,36,5,10,123,196,172,130,,10,30,13275,370116,莱芜区,杨庄镇,杨庄镇,/Date(1605488400000+0800)/
52,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,12,1185,街镇,,114,19,37,20,63,22,43,105,159,114,86,,7,19,13276,370116,莱芜区,大王庄镇,大王庄镇,/Date(1605488400000+0800)/
53,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,11,1058,街镇,,103,24,47,20,61,8,16,90,129,103,77,,5,14,13277,370116,莱芜区,和庄镇,和庄镇,/Date(1605488400000+0800)/
54,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,8,754,街镇,,102,16,32,20,61,12,23,88,126,102,76,,5,13,13278,370116,莱芜区,羊里街道办事处,羊里街道办事处,/Date(1605488400000+0800)/
55,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,24,2320,街镇,,108,54,107,3,8,6,12,90,130,108,81,,5,14,15040,370102,历下区,解放路街道办事处,解放路街道办事处,/Date(1605488400000+0800)/
56,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,13,1218,街镇,,74,56,112,4,12,29,57,73,95,74,54,,4,11,15041,370102,历下区,千佛山街道办事处,千佛山街道办事处,/Date(1605488400000+0800)/
57,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,14,1384,街镇,,145,49,97,3,7,2,4,116,182,145,111,,5,13,15042,370102,历下区,泉城路街道办事处,泉城路街道办事处,/Date(1605488400000+0800)/
58,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,24,2326,街镇,,93,57,114,5,13,15,29,85,119,93,69,,4,12,15043,370102,历下区,文化东路街道办事处,文化东路街道办事处,/Date(1605488400000+0800)/
59,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,15,1442,街镇,,130,55,109,7,20,27,53,130,209,115,87,,6,16,15044,370102,历下区,智远街道办事处,智远街道办事处,/Date(1605488400000+0800)/
60,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,16,1524,街镇,,152,45,90,3,9,4,7,117,184,152,116,,6,16,15045,370102,历下区,大明湖街道办事处,大明湖街道办事处,/Date(1605488400000+0800)/
61,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,20,1926,街镇,,147,55,110,4,12,5,10,126,201,147,112,,7,19,15046,370102,历下区,东关街道办事处,东关街道办事处,/Date(1605488400000+0800)/
62,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,14,1336,街镇,,92,48,95,5,14,10,19,92,134,88,65,,4,12,15047,370102,历下区,甸柳街道办事处,甸柳街道办事处,/Date(1605488400000+0800)/
63,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,13,1268,街镇,,87,53,105,4,10,12,24,87,123,87,64,,5,13,15048,370102,历下区,燕山街道办事处,燕山街道办事处,/Date(1605488400000+0800)/
64,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,11,1017,街镇,,80,43,85,11,35,18,35,80,109,74,54,,4,10,15049,370103,市中区,舜玉路街道办事处,舜玉路街道办事处,/Date(1605488400000+0800)/
65,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,13,1230,街镇,,95,49,98,7,22,13,26,88,125,95,71,,5,13,15050,370103,市中区,六里山街道办事处,六里山街道办事处,/Date(1605488400000+0800)/
66,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,21,2085,街镇,,109,34,67,19,58,22,44,79,108,109,82,,8,22,15055,370130,南部山区,西营街道办事处,西营街道办事处,/Date(1605488400000+0800)/
67,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,15,1487,街镇,,84,10,20,29,91,33,65,70,90,84,62,,9,27,15056,370130,南部山区,柳埠街道办事处,柳埠街道办事处,/Date(1605488400000+0800)/
68,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,13,1281,街镇,,115,15,29,21,65,29,58,80,110,115,87,,3,9,15057,370130,南部山区,仲宫街道办事处,仲宫街道办事处,/Date(1605488400000+0800)/
69,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,11,1073,街镇,,98,46,91,10,32,26,51,81,111,98,73,,4,11,15058,370103,市中区,七里山街道办事处,七里山街道办事处,/Date(1605488400000+0800)/
70,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,14,1327,街镇,,100,50,100,6,17,9,18,83,115,100,75,,4,12,15059,370103,市中区,二七新村街道办事处,二七新村街道办事处,/Date(1605488400000+0800)/
71,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,15,1477,街镇,,100,51,102,5,13,16,31,82,113,100,75,,2,5,15060,370103,市中区,四里村街道办事处,四里村街道办事处,/Date(1605488400000+0800)/
72,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,19,1876,街镇,,103,56,111,3,8,3,6,89,128,103,77,,4,12,15061,370103,市中区,杆石桥街道办事处,杆石桥街道办事处,/Date(1605488400000+0800)/
73,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,20,1969,街镇,,117,56,112,3,8,3,6,94,137,117,88,,5,13,15062,370103,市中区,大观园街道办事处,大观园街道办事处,/Date(1605488400000+0800)/
74,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,21,2078,街镇,,144,55,109,5,13,6,11,120,190,144,110,,6,18,15063,370103,市中区,魏家庄街道办事处,魏家庄街道办事处,/Date(1605488400000+0800)/
75,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,15,1431,街镇,,139,52,104,4,10,8,15,111,171,139,106,,5,13,15064,370103,市中区,泺源街道办事处,泺源街道办事处,/Date(1605488400000+0800)/
76,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,21,2028,街镇,,110,48,96,4,10,12,23,100,149,110,83,,4,12,15065,370103,市中区,王官庄街道办事处,王官庄街道办事处,/Date(1605488400000+0800)/
77,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,9,844,街镇,,73,32,63,18,55,47,93,61,71,73,53,,2,5,15066,370103,市中区,舜耕街道办事处,舜耕街道办事处,/Date(1605488400000+0800)/
78,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,18,1764,街镇,,100,50,99,5,13,24,47,77,103,100,75,,5,15,15067,370103,市中区,七贤街道办事处,七贤街道办事处,/Date(1605488400000+0800)/
79,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,22,2165,街镇,,140,47,94,6,17,6,11,114,178,140,107,,5,14,15068,370103,市中区,白马山街道办事处,白马山街道办事处,/Date(1605488400000+0800)/
80,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,13,1235,街镇,,87,23,45,24,75,20,40,87,124,85,63,,6,17,15069,370103,市中区,兴隆街道办事处,兴隆街道办事处,/Date(1605488400000+0800)/
81,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,14,1390,街镇,,114,38,76,8,24,20,40,82,114,114,86,,7,19,15070,370103,市中区,党家街道办事处,党家街道办事处,/Date(1605488400000+0800)/
82,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,12,1107,街镇,,128,26,52,15,48,8,16,103,155,128,97,,5,14,15071,370103,市中区,陡沟街道办事处,陡沟街道办事处,/Date(1605488400000+0800)/
83,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,19,1818,街镇,,122,51,102,2,6,2,3,105,159,122,92,,4,12,15072,370104,槐荫区,振兴街街道办事处,振兴街街道办事处,/Date(1605488400000+0800)/
84,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,23,2293,街镇,,124,59,118,2,5,2,4,110,170,124,94,,5,14,15073,370104,槐荫区,五里沟街道办事处,五里沟街道办事处,/Date(1605488400000+0800)/
85,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,23,2213,街镇,,103,54,107,4,11,5,9,89,127,103,77,,5,14,15074,370104,槐荫区,青年公园街道办事处,青年公园街道办事处,/Date(1605488400000+0800)/
86,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,22,2129,街镇,,169,58,116,2,4,2,3,122,193,169,128,,6,16,15075,370104,槐荫区,中大槐树街道办事处,中大槐树街道办事处,/Date(1605488400000+0800)/
87,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,21,2088,街镇,,139,48,96,2,5,2,4,112,173,139,106,,6,16,15076,370104,槐荫区,道德街街道办事处,道德街街道办事处,/Date(1605488400000+0800)/
88,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,19,1890,街镇,,139,44,87,4,12,5,9,105,160,139,106,,5,13,15077,370104,槐荫区,营市街街道办事处,营市街街道办事处,/Date(1605488400000+0800)/
89,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,22,2199,街镇,,134,59,117,4,11,5,9,111,172,134,102,,6,18,15078,370104,槐荫区,西市场街道办事处,西市场街道办事处,/Date(1605488400000+0800)/
90,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,17,1660,街镇,,140,47,94,2,6,9,17,103,155,140,107,,5,15,15079,370104,槐荫区,张庄路街道办事处,张庄路街道办事处,/Date(1605488400000+0800)/
91,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,22,2184,街镇,,122,59,117,2,4,2,4,102,154,122,92,,5,14,15080,370104,槐荫区,段店北路街道办事处,段店北路街道办事处,/Date(1605488400000+0800)/
92,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,18,1788,街镇,,186,51,101,3,7,3,5,124,197,186,140,,5,15,15081,370104,槐荫区,美里湖街道办事处,美里湖街道办事处,/Date(1605488400000+0800)/
93,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,21,2091,街镇,,182,48,96,5,16,8,15,118,185,182,137,,5,14,15082,370104,槐荫区,兴福街道办事处,兴福街道办事处,/Date(1605488400000+0800)/
94,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,16,1543,街镇,,128,43,86,6,18,11,22,115,179,128,97,,5,14,15083,370104,槐荫区,腊山街道办事处,腊山街道办事处,/Date(1605488400000+0800)/
95,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,18,1768,街镇,,122,59,117,4,12,7,14,98,146,122,92,,5,13,15084,370105,天桥区,制锦市街道办事处,制锦市街道办事处,/Date(1605488400000+0800)/
96,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,20,1983,街镇,,129,53,105,3,8,3,6,116,182,129,98,,7,19,15085,370105,天桥区,北坦街道办事处,北坦街道办事处,/Date(1605488400000+0800)/
