,strAQI,strAreaCode,strAreaName,strHourAvg,strItemCode,strItemName,strLatitude,strLevel,strLongitued,strPCode,strPName,strPollutants,strRemark,strSTA,strStCode,strStName,strSubID,strValueAvg
0,,370100,济南市,3,129,风速,36.4325,,117.223056,,跑马岭,,,,,济南,371,3
1,,370100,济南市,--,129,风速,36.0749471,,117.84471265,,莱钢,,,,,济南,12118,--
2,,370100,济南市,--,129,风速,36.22928774,,117.62983621,,泰钢,,,,,济南,12119,--
3,,370100,济南市,--,129,风速,36.31662461,,117.54833548,,九羊,,,,,济南,12120,--
4,,370100,济南市,2,129,风速,36.863622,,117.579886,,滨州临界点,,,,,济南,12494,2
5,,370100,济南市,0,129,风速,36.7036,,117.1675,,炼油厂,,,,,济南,18020,0
6,,370102,历下区,0,129,风速,36.669175,,117.062278,,市监测站,,,,,历下区,2,0
7,,370102,历下区,1,129,风速,36.643056,,117.078889,,经济学院,,,,,历下区,364,1
8,,370102,历下区,2,129,风速,36.66769,,117.032885,,泉城广场,,,,,历下区,368,2
9,,370102,历下区,--,129,风速,36.635234,,117.129978,,锦屏中学,,,,,历下区,12493,0
10,,370102,历下区,0,129,风速,36.647143,,117.039189,,市博物馆,,,,,历下区,12495,0
11,,370102,历下区,1,129,风速,36.661408,,117.126148,,奥体中心,,,,,历下区,12572,1
12,,370102,历下区,2,129,风速,36.670991,,117.043321,,解放路街道办事处,,,,,历下区,15040,2
13,,370102,历下区,1,129,风速,36.64878925,,117.04663477,,千佛山街道办事处,,,,,历下区,15041,1
14,,370102,历下区,1,129,风速,36.67258448,,117.02684762,,泉城路街道办事处,,,,,历下区,15042,1
15,,370102,历下区,2,129,风速,36.665904,,117.055854,,文化东路街道办事处,,,,,历下区,15043,2
16,,370102,历下区,4,129,风速,36.67221954,,117.17439564,,智远街道办事处,,,,,历下区,15044,4
17,,370102,历下区,2,129,风速,36.67647488,,117.03935174,,大明湖街道办事处,,,,,历下区,15045,2
18,,370102,历下区,3,129,风速,36.68296619,,117.0454868,,东关街道办事处,,,,,历下区,15046,3
19,,370102,历下区,2,129,风速,36.6651471,,117.07260694,,甸柳街道办事处,,,,,历下区,15047,2
20,,370102,历下区,1,129,风速,36.66275051,,117.0656443,,燕山街道办事处,,,,,历下区,15048,1
21,,370103,市中区,1,129,风速,36.6116,,116.9966,,科干所,,,,,市中区,5,1
22,,370103,市中区,1,129,风速,36.6021,,117.033,,山东鲁能,,,,,市中区,363,1
23,,370103,市中区,2,129,风速,36.632684,,117.023287,,舜玉路街道办事处,,,,,市中区,15049,2
