,AirCOId,AirCOName,AirNO2Id,AirNO2Name,AirO3_1Id,AirO3_1Name,AirO3_8Id,AirO3_8Name,AirPM10Id,AirPM10Name,AirPM2_5Id,AirPM2_5Name,AirSO2Id,AirSO2Name,COIaqi,COvalue,KZJB,Level,MAXAQI,NO2Iaqi,NO2value,O3_1Iaqi,O3_1value,O3_8Iaqi,O3_8value,PM10Iaqi,PM10value,PM2_5Iaqi,PM2_5value,Proposal,SO2Iaqi,SO2value,SubID,c0003_stcode,c0003_stname,pName,streetown,time
10,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,39,3899,"省控,市控,街镇",,385,50,100,3,9,31,62,315,432,385,335,,8,22,364,370102,历下区,经济学院,姚家街道办事处,/Date(1609117200000+0800)/
11,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,38,3751,"省控,市控",,377,44,88,3,9,23,45,283,408,377,327,,7,20,365,370114,高新区,东城逸家小学,,/Date(1609117200000+0800)/
12,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,47,4684,"省控,市控,街镇",,371,44,88,2,5,7,14,292,414,371,321,,5,13,366,370112,历城区,建工学院,港沟街道办事处,/Date(1609117200000+0800)/
13,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,38,3799,"省控,市控,街镇",,469,35,70,2,6,3,6,469,569,456,433,,6,18,368,370102,历下区,泉城广场,趵突泉街道办事处,/Date(1609117200000+0800)/
14,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,10,916,"省控,市控",,109,12,24,29,90,45,90,89,128,109,82,,5,14,371,370100,济南,跑马岭,,/Date(1609117200000+0800)/
15,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,52,5150,"省控,市控,街镇",,384,46,91,4,10,11,22,349,459,384,334,,5,15,9929,370181,章丘区,东山小学,双山街道办事处,/Date(1609117200000+0800)/
16,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,65,6403,"省控,市控",,409,42,83,3,8,8,16,409,509,408,361,,8,23,9930,370181,章丘区,章丘开发区,,/Date(1609117200000+0800)/
17,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,17,1659,街镇,,309,30,60,3,7,3,5,181,311,309,259,,13,39,12110,370116,莱芜区,寨里镇,寨里镇,/Date(1609117200000+0800)/
18,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,34,3375,街镇,,337,41,82,2,6,3,5,337,449,316,266,,46,138,12111,370116,莱芜区,牛泉镇,牛泉镇,/Date(1609117200000+0800)/
19,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,22,2160,街镇,,251,58,115,4,12,5,9,166,282,251,201,,12,34,12112,370116,莱芜区,口镇街道办事处,口镇街道办事处,/Date(1609117200000+0800)/
20,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,36,3526,街镇,,399,34,68,6,19,9,17,312,429,399,349,,20,59,12113,370116,莱芜区,苗山镇,苗山镇,/Date(1609117200000+0800)/
21,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,33,3225,街镇,,314,47,93,2,5,3,5,243,380,314,264,,30,88,12114,370116,莱芜区,高庄街道办事处,高庄街道办事处,/Date(1609117200000+0800)/
22,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,21,2060,街镇,,271,39,78,5,13,6,12,195,340,271,221,,12,34,12115,370117,钢城区,里辛街道办事处,里辛街道办事处,/Date(1609117200000+0800)/
23,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,27,2638,街镇,,303,40,80,2,5,2,4,260,392,303,253,,11,33,12116,370117,钢城区,颜庄街道办事处,颜庄街道办事处,/Date(1609117200000+0800)/
24,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,17,1624,街镇,,196,23,46,5,16,4,7,112,174,196,147,,4,11,12117,370116,莱芜区,雪野街道办事处,雪野街道办事处,/Date(1609117200000+0800)/
25,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,,,市控,,202,41,82,,,,,162,273,202,152,,9,26,12118,370100,济南,莱钢,,/Date(1609117200000+0800)/
26,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,,,市控,,349,46,91,,,,,349,459,317,267,,17,50,12119,370100,济南,泰钢,,/Date(1609117200000+0800)/
27,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,,,市控,,225,28,56,,,,,133,216,225,175,,8,24,12120,370100,济南,九羊,,/Date(1609117200000+0800)/
28,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,,,"省控,市控",,0,,,,,,,,,,,,,,12151,370116,莱芜区,新一中,,/Date(1609117200000+0800)/
29,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,15,1491,"省控,市控,街镇",,172,28,56,10,29,21,41,119,188,172,130,,6,16,12152,370117,钢城区,钢城区环保局,艾山街道办事处,/Date(1609117200000+0800)/
30,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,22,2112,"国控,省控,市控",,214,34,67,2,5,2,4,151,252,214,164,,9,26,12153,370116,莱芜区,莱芜战役纪念馆,,/Date(1609117200000+0800)/
31,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,22,2147,"国控,省控,市控,街镇",,214,28,55,2,5,2,4,173,296,214,164,,7,20,12154,370116,莱芜区,泰兴公司,鹏泉街道办事处,/Date(1609117200000+0800)/
32,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,,,"国控,省控,市控,街镇",,0,,,,,,,,,,,,,,12155,370116,莱芜区,技术学院,凤城街道办事处,/Date(1609117200000+0800)/
33,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,28,2709,"市控,街镇",,279,29,58,2,5,2,4,200,350,279,229,,5,14,12492,370104,槐荫区,黄河河务局,吴家堡街道办事处,/Date(1609117200000+0800)/
34,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,37,3676,市控,,397,48,96,3,8,25,49,313,430,397,347,,6,17,12493,370102,历下区,锦屏中学,,/Date(1609117200000+0800)/
35,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,43,4209,市控,,486,31,62,4,11,7,13,486,586,438,406,,8,23,12494,370100,济南,滨州临界点,,/Date(1609117200000+0800)/
36,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,39,3826,市控,,361,43,85,3,8,12,23,295,416,361,311,,5,13,12495,370102,历下区,市博物馆,,/Date(1609117200000+0800)/
37,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,42,4184,"市控,街镇",,377,41,81,5,14,20,39,303,422,377,327,,6,16,12572,370102,济南,奥体中心,龙洞街道办事处,/Date(1609117200000+0800)/
38,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,41,4005,"省控,市控,街镇",,380,52,103,3,9,31,61,317,433,380,330,,10,28,12573,370112,历城区,商职学院,彩石街道办事处,/Date(1609117200000+0800)/
39,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,23,2235,"省控,市控,街镇",,182,18,36,7,21,4,8,100,150,182,137,,5,14,12574,370125,济阳区,济阳城区,济阳街道办事处,/Date(1609117200000+0800)/
40,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,15,1414,"省控,市控,街镇",,156,11,22,10,30,5,10,124,197,156,119,,5,14,12575,370125,济阳区,济阳区政府,济北街道办事处,/Date(1609117200000+0800)/
41,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,9,876,"省控,市控,街镇",,124,17,34,5,15,11,22,87,124,124,94,,4,12,12576,370126,商河县,商河城区,许商街道办事处,/Date(1609117200000+0800)/
42,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,21,2077,"省控,市控",,138,14,27,4,11,6,12,86,121,138,105,,3,7,12577,370126,商河县,油区管委会,,/Date(1609117200000+0800)/
43,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,21,2027,"省控,市控,街镇",,342,40,79,2,4,17,34,200,349,342,292,,7,20,12578,370124,平阴县,淮海御墅,安城镇,/Date(1609117200000+0800)/
44,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,26,2545,"省控,市控,街镇",,319,41,81,3,7,15,30,219,363,319,269,,9,25,12579,370124,平阴县,平阴城区,榆山街道办事处,/Date(1609117200000+0800)/
45,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,34,3314,"省控,市控,街镇",,393,46,92,2,6,2,3,323,438,393,343,,6,17,12672,370113,长清区,长清大学城,崮云湖街道办事处,/Date(1609117200000+0800)/
46,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,30,2982,"市控,街镇",,365,36,72,3,9,5,9,349,459,365,315,,5,13,12792,370104,槐荫区,济南西城区,玉清湖街道办事处,/Date(1609117200000+0800)/
47,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,17,1607,街镇,,190,32,63,8,23,12,24,130,210,190,143,,8,23,13271,370116,莱芜区,茶业口镇,茶业口镇,/Date(1609117200000+0800)/
48,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,21,2010,街镇,,242,31,62,2,4,2,4,151,252,242,192,,5,14,13272,370116,莱芜区,方下街道办事处,方下街道办事处,/Date(1609117200000+0800)/
49,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,20,1952,街镇,,225,30,59,4,10,4,7,122,193,225,175,,10,28,13273,370117,钢城区,辛庄街道办事处,辛庄街道办事处,/Date(1609117200000+0800)/
50,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,10,966,街镇,,200,25,50,169,338,33,66,141,231,200,150,,5,14,13274,370117,钢城区,汶源街道办事处,汶源街道办事处,/Date(1609117200000+0800)/
51,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,19,1882,街镇,,266,33,65,2,4,1,2,190,329,266,216,,16,48,13275,370116,莱芜区,杨庄镇,杨庄镇,/Date(1609117200000+0800)/
52,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,20,1915,街镇,,222,34,67,7,20,19,37,138,226,222,172,,11,33,13276,370116,莱芜区,大王庄镇,大王庄镇,/Date(1609117200000+0800)/
53,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,24,2352,街镇,,196,30,59,3,9,3,6,108,166,196,147,,10,29,13277,370116,莱芜区,和庄镇,和庄镇,/Date(1609117200000+0800)/
54,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,13,1237,街镇,,214,31,62,3,9,4,7,117,183,214,164,,6,18,13278,370116,莱芜区,羊里街道办事处,羊里街道办事处,/Date(1609117200000+0800)/
55,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,44,4358,街镇,,380,39,78,2,6,3,6,259,391,380,330,,5,15,15040,370102,历下区,解放路街道办事处,解放路街道办事处,/Date(1609117200000+0800)/
56,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,39,3889,街镇,,328,50,99,3,8,12,23,243,380,328,278,,7,21,15041,370102,历下区,千佛山街道办事处,千佛山街道办事处,/Date(1609117200000+0800)/
57,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,38,3783,街镇,,422,39,78,2,4,2,4,394,495,422,382,,4,12,15042,370102,历下区,泉城路街道办事处,泉城路街道办事处,/Date(1609117200000+0800)/
58,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,44,4352,街镇,,335,42,83,4,10,5,10,245,381,335,285,,5,13,15043,370102,历下区,文化东路街道办事处,文化东路街道办事处,/Date(1609117200000+0800)/
59,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,44,4318,街镇,,388,41,82,3,7,15,30,363,470,388,338,,4,12,15044,370102,历下区,智远街道办事处,智远街道办事处,/Date(1609117200000+0800)/
60,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,39,3883,街镇,,430,38,76,1,1,1,1,368,474,430,394,,5,14,15045,370102,历下区,大明湖街道办事处,大明湖街道办事处,/Date(1609117200000+0800)/
61,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,39,3804,街镇,,412,36,71,3,9,4,8,382,485,412,368,,6,16,15046,370102,历下区,东关街道办事处,东关街道办事处,/Date(1609117200000+0800)/
62,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,44,4320,街镇,,392,41,81,3,8,6,12,337,449,392,342,,7,20,15047,370102,历下区,甸柳街道办事处,甸柳街道办事处,/Date(1609117200000+0800)/
63,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,41,4040,街镇,,406,44,88,4,10,7,13,319,435,406,358,,6,17,15048,370102,历下区,燕山街道办事处,燕山街道办事处,/Date(1609117200000+0800)/
64,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,39,3887,街镇,,355,54,107,2,5,8,15,315,432,355,305,,8,24,15049,370103,市中区,舜玉路街道办事处,舜玉路街道办事处,/Date(1609117200000+0800)/
65,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,38,3783,街镇,,372,51,101,3,7,12,23,278,404,372,322,,7,20,15050,370103,市中区,六里山街道办事处,六里山街道办事处,/Date(1609117200000+0800)/
66,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,22,2117,街镇,,188,43,86,6,18,15,29,115,180,188,141,,22,66,15055,370130,南部山区,西营街道办事处,西营街道办事处,/Date(1609117200000+0800)/
67,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,27,2643,街镇,,158,34,68,6,19,20,39,101,152,158,120,,52,163,15056,370130,南部山区,柳埠街道办事处,柳埠街道办事处,/Date(1609117200000+0800)/
68,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,31,3016,街镇,,210,32,63,9,28,17,33,121,192,210,160,,21,62,15057,370130,南部山区,仲宫街道办事处,仲宫街道办事处,/Date(1609117200000+0800)/
69,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,38,3717,街镇,,372,55,110,3,8,11,22,338,450,372,322,,7,20,15058,370103,市中区,七里山街道办事处,七里山街道办事处,/Date(1609117200000+0800)/
70,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,36,3585,街镇,,410,48,96,4,12,10,20,359,467,410,364,,7,21,15059,370103,市中区,二七新村街道办事处,二七新村街道办事处,/Date(1609117200000+0800)/
71,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,39,3804,街镇,,409,42,83,4,11,9,17,349,459,409,363,,6,18,15060,370103,市中区,四里村街道办事处,四里村街道办事处,/Date(1609117200000+0800)/
72,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,37,3688,街镇,,391,45,90,2,5,3,5,303,422,391,341,,5,15,15061,370103,市中区,杆石桥街道办事处,杆石桥街道办事处,/Date(1609117200000+0800)/
73,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,36,3595,街镇,,432,41,82,2,6,3,6,362,469,432,398,,5,15,15062,370103,市中区,大观园街道办事处,大观园街道办事处,/Date(1609117200000+0800)/
74,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,36,3522,街镇,,419,37,73,4,11,5,10,368,474,419,378,,7,20,15063,370103,市中区,魏家庄街道办事处,魏家庄街道办事处,/Date(1609117200000+0800)/
75,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,39,3849,街镇,,422,41,81,3,7,4,7,392,493,422,383,,5,15,15064,370103,市中区,泺源街道办事处,泺源街道办事处,/Date(1609117200000+0800)/
76,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,41,4090,街镇,,302,50,99,2,6,4,7,203,352,302,252,,7,21,15065,370103,市中区,王官庄街道办事处,王官庄街道办事处,/Date(1609117200000+0800)/
77,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,40,3965,街镇,,368,51,101,4,12,27,54,195,339,368,318,,7,19,15066,370103,市中区,舜耕街道办事处,舜耕街道办事处,/Date(1609117200000+0800)/
78,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,39,3831,街镇,,272,50,100,3,7,12,23,160,269,272,222,,9,26,15067,370103,市中区,七贤街道办事处,七贤街道办事处,/Date(1609117200000+0800)/
79,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,40,3953,街镇,,370,47,93,3,9,4,8,279,405,370,320,,8,24,15068,370103,市中区,白马山街道办事处,白马山街道办事处,/Date(1609117200000+0800)/
80,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,21,2100,街镇,,192,52,104,3,7,12,24,126,202,192,144,,7,21,15069,370103,市中区,兴隆街道办事处,兴隆街道办事处,/Date(1609117200000+0800)/
81,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,40,3991,街镇,,223,53,106,3,8,12,24,141,232,223,173,,15,45,15070,370103,市中区,党家街道办事处,党家街道办事处,/Date(1609117200000+0800)/
82,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,37,3665,街镇,,252,45,90,3,8,7,13,158,265,252,202,,10,28,15071,370103,市中区,陡沟街道办事处,陡沟街道办事处,/Date(1609117200000+0800)/
83,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,38,3751,街镇,,388,42,84,1,3,2,3,347,457,388,338,,7,21,15072,370104,槐荫区,振兴街街道办事处,振兴街街道办事处,/Date(1609117200000+0800)/
84,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,38,3701,街镇,,407,41,82,2,5,2,4,407,507,391,341,,6,16,15073,370104,槐荫区,五里沟街道办事处,五里沟街道办事处,/Date(1609117200000+0800)/
85,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,39,3823,街镇,,406,42,84,2,5,2,4,385,488,406,359,,6,17,15074,370104,槐荫区,青年公园街道办事处,青年公园街道办事处,/Date(1609117200000+0800)/
86,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,38,3736,街镇,,406,46,91,1,3,1,2,340,452,406,359,,7,20,15075,370104,槐荫区,中大槐树街道办事处,中大槐树街道办事处,/Date(1609117200000+0800)/
87,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,35,3486,街镇,,402,40,80,2,4,3,5,348,458,402,352,,8,22,15076,370104,槐荫区,道德街街道办事处,道德街街道办事处,/Date(1609117200000+0800)/
88,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,40,3936,街镇,,406,40,80,2,5,4,7,328,442,406,358,,8,24,15077,370104,槐荫区,营市街街道办事处,营市街街道办事处,/Date(1609117200000+0800)/
89,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,36,3574,街镇,,410,44,88,3,8,5,9,378,482,410,364,,8,24,15078,370104,槐荫区,西市场街道办事处,西市场街道办事处,/Date(1609117200000+0800)/
90,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,36,3597,街镇,,387,55,109,2,5,3,5,279,405,387,337,,6,17,15079,370104,槐荫区,张庄路街道办事处,张庄路街道办事处,/Date(1609117200000+0800)/
91,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,37,3678,街镇,,410,42,84,1,3,1,2,344,455,410,364,,7,19,15080,370104,槐荫区,段店北路街道办事处,段店北路街道办事处,/Date(1609117200000+0800)/
92,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,30,2914,街镇,,369,29,57,2,6,2,4,298,418,369,319,,4,11,15081,370104,槐荫区,美里湖街道办事处,美里湖街道办事处,/Date(1609117200000+0800)/
93,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,35,3405,街镇,,400,35,70,4,10,5,10,329,443,400,350,,5,15,15082,370104,槐荫区,兴福街道办事处,兴福街道办事处,/Date(1609117200000+0800)/
94,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,35,3407,街镇,,395,42,83,3,8,5,10,339,451,395,345,,6,17,15083,370104,槐荫区,腊山街道办事处,腊山街道办事处,/Date(1609117200000+0800)/
95,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,35,3447,街镇,,342,45,89,3,8,5,9,270,399,342,292,,5,14,15084,370105,天桥区,制锦市街道办事处,制锦市街道办事处,/Date(1609117200000+0800)/
96,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,36,3563,街镇,,317,35,69,3,7,4,8,288,411,317,267,,6,16,15085,370105,天桥区,北坦街道办事处,北坦街道办事处,/Date(1609117200000+0800)/
