,AirCOId,AirCOName,AirNO2Id,AirNO2Name,AirO3_1Id,AirO3_1Name,AirO3_8Id,AirO3_8Name,AirPM10Id,AirPM10Name,AirPM2_5Id,AirPM2_5Name,AirSO2Id,AirSO2Name,COIaqi,COvalue,KZJB,Level,MAXAQI,NO2Iaqi,NO2value,O3_1Iaqi,O3_1value,O3_8Iaqi,O3_8value,PM10Iaqi,PM10value,PM2_5Iaqi,PM2_5value,Proposal,SO2Iaqi,SO2value,SubID,c0003_stcode,c0003_stname,pName,streetown,time
21,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,27,2692,街镇,,224,,,4,11,4,8,185,320,224,174,,,,12114,370116,莱芜区,高庄街道办事处,高庄街道办事处,/Date(1604282400000+0800)/
22,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,25,2402,街镇,,195,34,67,13,41,8,15,175,300,195,146,,15,45,12115,370117,钢城区,里辛街道办事处,里辛街道办事处,/Date(1604282400000+0800)/
23,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,37,3669,街镇,,230,39,78,11,35,4,8,190,329,230,180,,13,37,12116,370117,钢城区,颜庄街道办事处,颜庄街道办事处,/Date(1604282400000+0800)/
24,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,12,1144,街镇,,143,18,36,17,54,7,13,111,172,143,109,,7,21,12117,370116,莱芜区,雪野街道办事处,雪野街道办事处,/Date(1604282400000+0800)/
25,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,,,市控,,140,22,44,,,,,140,229,114,86,,9,26,12118,370100,济南,莱钢,,/Date(1604282400000+0800)/
26,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,,,市控,,246,27,53,,,,,178,306,246,196,,6,18,12119,370100,济南,泰钢,,/Date(1604282400000+0800)/
27,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,,,市控,,216,26,51,,,,,165,280,216,166,,12,36,12120,370100,济南,九羊,,/Date(1604282400000+0800)/
28,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,,,"省控,市控",,0,,,,,,,,,,,,,,12151,370119,莱芜高新区,新一中,,/Date(1604282400000+0800)/
29,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,11,1081,"省控,市控,街镇",,128,18,35,29,90,19,37,128,206,110,83,,10,28,12152,370117,钢城区,钢城区环保局,艾山街道办事处,/Date(1604282400000+0800)/
30,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,48,4710,"国控,省控,市控",,163,36,72,15,46,7,13,145,239,163,124,,15,44,12153,370116,莱芜区,莱芜战役纪念馆,,/Date(1604282400000+0800)/
31,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,30,2925,"国控,省控,市控,街镇",,159,34,67,17,52,6,12,136,221,159,121,,9,27,12154,370119,莱芜高新区,泰兴公司,鹏泉街道办事处,/Date(1604282400000+0800)/
32,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,21,2009,"国控,省控,市控,街镇",,218,25,49,19,58,6,12,156,261,218,168,,11,33,12155,370116,莱芜区,技术学院,凤城街道办事处,/Date(1604282400000+0800)/
33,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,9,815,"市控,街镇",,118,26,52,13,39,7,13,118,186,99,74,,6,17,12492,370104,槐荫区,黄河河务局,吴家堡街道办事处,/Date(1604282400000+0800)/
34,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,8,748,市控,,99,23,46,16,50,31,61,99,148,77,56,,6,18,12493,370102,历下区,锦屏中学,,/Date(1604282400000+0800)/
35,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,11,1017,市控,,136,24,48,13,39,9,18,136,221,118,89,,7,19,12494,370100,济南,滨州临界点,,/Date(1604282400000+0800)/
36,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,10,955,市控,,115,31,62,10,31,19,37,115,180,90,67,,7,20,12495,370102,历下区,市博物馆,,/Date(1604282400000+0800)/
37,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,8,753,"市控,街镇",,117,28,55,14,42,18,35,117,184,88,65,,6,18,12572,370102,济南,奥体中心,龙洞街道办事处,/Date(1604282400000+0800)/
38,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,6,583,"省控,市控,街镇",,103,28,55,17,53,37,74,103,155,75,55,,6,17,12573,370112,历城区,商职学院,彩石街道办事处,/Date(1604282400000+0800)/
39,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,6,545,"省控,市控,街镇",,127,24,48,16,49,8,15,127,203,99,74,,7,21,12574,370125,济阳区,济阳城区,济阳街道办事处,/Date(1604282400000+0800)/
40,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,6,565,"省控,市控,街镇",,119,25,49,16,49,9,17,119,188,87,64,,6,17,12575,370125,济阳区,济阳区政府,济北街道办事处,/Date(1604282400000+0800)/
41,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,6,579,"省控,市控,街镇",,122,23,46,12,36,10,19,122,193,52,36,,9,26,12576,370126,商河县,商河城区,许商街道办事处,/Date(1604282400000+0800)/
42,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,8,785,"省控,市控",,110,20,39,9,28,5,10,110,170,52,36,,7,19,12577,370126,商河县,油区管委会,,/Date(1604282400000+0800)/
43,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,6,570,"省控,市控,街镇",,94,21,41,16,50,10,20,94,138,57,40,,7,19,12578,370124,平阴县,淮海御墅,安城镇,/Date(1604282400000+0800)/
44,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,9,812,"省控,市控,街镇",,94,20,39,19,58,12,24,94,137,39,27,,6,16,12579,370124,平阴县,平阴城区,榆山街道办事处,/Date(1604282400000+0800)/
45,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,8,738,"省控,市控,街镇",,97,25,49,15,48,8,16,97,144,63,45,,5,15,12672,370113,长清区,长清大学城,崮云湖街道办事处,/Date(1604282400000+0800)/
46,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,6,600,"市控,街镇",,115,22,44,15,47,8,16,115,180,95,71,,5,15,12792,370104,槐荫区,济南西城区,玉清湖街道办事处,/Date(1604282400000+0800)/
47,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,8,752,街镇,,143,15,30,20,62,9,18,113,175,143,109,,6,17,13271,370116,莱芜区,茶业口镇,茶业口镇,/Date(1604282400000+0800)/
48,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,17,1631,街镇,,202,24,48,16,49,5,9,155,260,202,152,,14,40,13272,370116,莱芜区,方下街道办事处,方下街道办事处,/Date(1604282400000+0800)/
49,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,21,2044,街镇,,144,25,50,18,57,7,13,113,175,144,110,,8,22,13273,370117,钢城区,辛庄街道办事处,辛庄街道办事处,/Date(1604282400000+0800)/
50,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,18,1729,街镇,,131,23,46,23,71,14,27,131,212,130,99,,12,34,13274,370117,钢城区,汶源街道办事处,汶源街道办事处,/Date(1604282400000+0800)/
51,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,12,1114,街镇,,189,20,40,16,51,6,11,142,233,189,142,,7,19,13275,370116,莱芜区,杨庄镇,杨庄镇,/Date(1604282400000+0800)/
52,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,15,1410,街镇,,207,18,36,19,58,12,23,153,256,207,157,,7,19,13276,370116,莱芜区,大王庄镇,大王庄镇,/Date(1604282400000+0800)/
53,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,21,2072,街镇,,137,20,39,24,74,11,21,110,170,137,104,,9,25,13277,370116,莱芜区,和庄镇,和庄镇,/Date(1604282400000+0800)/
54,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,15,1451,街镇,,202,23,45,18,57,8,16,148,246,202,152,,12,35,13278,370116,莱芜区,羊里街道办事处,羊里街道办事处,/Date(1604282400000+0800)/
55,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,11,1053,街镇,,120,27,54,13,40,8,16,120,189,114,86,,7,19,15040,370102,历下区,解放路街道办事处,解放路街道办事处,/Date(1604282400000+0800)/
56,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,10,998,街镇,,106,31,61,14,43,21,42,106,161,80,59,,7,20,15041,370102,历下区,千佛山街道办事处,千佛山街道办事处,/Date(1604282400000+0800)/
57,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,8,780,街镇,,131,28,56,12,36,7,13,131,212,109,82,,7,19,15042,370102,历下区,泉城路街道办事处,泉城路街道办事处,/Date(1604282400000+0800)/
58,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,13,1225,街镇,,116,26,52,14,44,11,22,116,181,112,84,,7,20,15043,370102,历下区,文化东路街道办事处,文化东路街道办事处,/Date(1604282400000+0800)/
59,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,8,751,街镇,,129,32,64,14,42,18,36,129,208,93,69,,6,18,15044,370102,历下区,智远街道办事处,智远街道办事处,/Date(1604282400000+0800)/
60,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,8,720,街镇,,141,28,55,14,43,9,18,141,231,108,81,,7,20,15045,370102,历下区,大明湖街道办事处,大明湖街道办事处,/Date(1604282400000+0800)/
61,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,8,755,街镇,,123,24,47,14,42,8,16,123,195,100,75,,8,22,15046,370102,历下区,东关街道办事处,东关街道办事处,/Date(1604282400000+0800)/
62,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,10,923,街镇,,119,26,52,14,43,11,22,119,188,97,72,,9,27,15047,370102,历下区,甸柳街道办事处,甸柳街道办事处,/Date(1604282400000+0800)/
63,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,7,619,街镇,,119,28,55,13,40,11,22,119,188,103,77,,7,21,15048,370102,历下区,燕山街道办事处,燕山街道办事处,/Date(1604282400000+0800)/
64,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,,,街镇,,117,,,,,9,18,117,183,84,62,,,,15049,370103,市中区,舜玉路街道办事处,舜玉路街道办事处,/Date(1604282400000+0800)/
65,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,11,1056,街镇,,117,30,60,14,43,14,27,117,184,94,70,,8,24,15050,370103,市中区,六里山街道办事处,六里山街道办事处,/Date(1604282400000+0800)/
66,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,10,999,街镇,,87,21,41,20,64,19,37,86,121,87,64,,7,19,15055,370130,南部山区,西营街道办事处,西营街道办事处,/Date(1604282400000+0800)/
67,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,9,810,街镇,,100,13,26,19,59,23,46,100,150,80,59,,6,16,15056,370130,南部山区,柳埠街道办事处,柳埠街道办事处,/Date(1604282400000+0800)/
68,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,14,1304,街镇,,100,19,38,16,51,18,36,100,149,94,70,,5,14,15057,370130,南部山区,仲宫街道办事处,仲宫街道办事处,/Date(1604282400000+0800)/
69,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,10,965,街镇,,120,29,58,15,47,19,38,120,190,99,74,,7,21,15058,370103,市中区,七里山街道办事处,七里山街道办事处,/Date(1604282400000+0800)/
70,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,11,1022,街镇,,125,29,58,14,43,12,23,125,199,97,72,,7,21,15059,370103,市中区,二七新村街道办事处,二七新村街道办事处,/Date(1604282400000+0800)/
71,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,9,873,街镇,,122,30,59,13,39,10,20,122,193,87,64,,8,23,15060,370103,市中区,四里村街道办事处,四里村街道办事处,/Date(1604282400000+0800)/
72,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,9,831,街镇,,124,30,59,13,40,8,15,124,197,103,77,,7,20,15061,370103,市中区,杆石桥街道办事处,杆石桥街道办事处,/Date(1604282400000+0800)/
73,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,11,1070,街镇,,119,29,57,12,38,8,16,119,187,104,78,,6,18,15062,370103,市中区,大观园街道办事处,大观园街道办事处,/Date(1604282400000+0800)/
74,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,8,786,街镇,,126,29,57,13,39,11,21,126,201,100,75,,8,22,15063,370103,市中区,魏家庄街道办事处,魏家庄街道办事处,/Date(1604282400000+0800)/
75,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,7,686,街镇,,127,28,56,13,41,9,18,127,204,102,76,,7,20,15064,370103,市中区,泺源街道办事处,泺源街道办事处,/Date(1604282400000+0800)/
76,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,16,1521,街镇,,139,28,56,10,32,6,11,132,214,139,106,,7,20,15065,370103,市中区,王官庄街道办事处,王官庄街道办事处,/Date(1604282400000+0800)/
77,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,8,787,街镇,,116,28,55,14,44,31,61,116,182,94,70,,7,21,15066,370103,市中区,舜耕街道办事处,舜耕街道办事处,/Date(1604282400000+0800)/
78,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,13,1239,街镇,,119,26,52,14,43,16,32,119,188,117,88,,8,24,15067,370103,市中区,七贤街道办事处,七贤街道办事处,/Date(1604282400000+0800)/
79,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,14,1313,街镇,,120,29,57,13,41,13,26,120,190,110,83,,8,23,15068,370103,市中区,白马山街道办事处,白马山街道办事处,/Date(1604282400000+0800)/
80,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,11,1078,街镇,,104,25,49,16,49,21,42,104,157,94,70,,8,24,15069,370103,市中区,兴隆街道办事处,兴隆街道办事处,/Date(1604282400000+0800)/
81,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,11,1086,街镇,,108,26,51,12,38,17,33,108,166,105,79,,8,24,15070,370103,市中区,党家街道办事处,党家街道办事处,/Date(1604282400000+0800)/
82,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,11,1062,街镇,,120,25,50,13,41,8,15,120,189,113,85,,7,20,15071,370103,市中区,陡沟街道办事处,陡沟街道办事处,/Date(1604282400000+0800)/
83,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,9,855,街镇,,129,27,54,13,39,7,13,129,208,99,74,,7,21,15072,370104,槐荫区,振兴街街道办事处,振兴街街道办事处,/Date(1604282400000+0800)/
84,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,9,842,街镇,,117,32,64,10,32,7,14,117,184,88,65,,7,19,15073,370104,槐荫区,五里沟街道办事处,五里沟街道办事处,/Date(1604282400000+0800)/
85,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,11,1038,街镇,,129,26,51,13,40,10,19,129,208,107,80,,6,17,15074,370104,槐荫区,青年公园街道办事处,青年公园街道办事处,/Date(1604282400000+0800)/
86,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,9,864,街镇,,125,31,61,13,39,9,17,125,200,100,75,,7,20,15075,370104,槐荫区,中大槐树街道办事处,中大槐树街道办事处,/Date(1604282400000+0800)/
87,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,9,880,街镇,,128,28,55,12,36,9,17,128,206,103,77,,6,18,15076,370104,槐荫区,道德街街道办事处,道德街街道办事处,/Date(1604282400000+0800)/
88,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,10,998,街镇,,110,25,49,14,44,11,22,110,170,105,79,,7,20,15077,370104,槐荫区,营市街街道办事处,营市街街道办事处,/Date(1604282400000+0800)/
89,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,9,819,街镇,,122,31,62,14,42,9,18,122,194,93,69,,8,22,15078,370104,槐荫区,西市场街道办事处,西市场街道办事处,/Date(1604282400000+0800)/
90,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,12,1109,街镇,,128,27,53,14,42,14,27,127,204,128,97,,7,21,15079,370104,槐荫区,张庄路街道办事处,张庄路街道办事处,/Date(1604282400000+0800)/
91,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,13,1214,街镇,,122,29,57,10,32,9,17,122,194,114,86,,8,22,15080,370104,槐荫区,段店北路街道办事处,段店北路街道办事处,/Date(1604282400000+0800)/
92,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,12,1114,街镇,,25,25,50,15,46,8,16,,,,,,7,20,15081,370104,槐荫区,美里湖街道办事处,美里湖街道办事处,/Date(1604282400000+0800)/
93,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,12,1197,街镇,,122,26,51,16,50,14,27,119,188,122,92,,8,22,15082,370104,槐荫区,兴福街道办事处,兴福街道办事处,/Date(1604282400000+0800)/
94,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,10,971,街镇,,127,23,46,15,45,9,17,127,204,124,94,,6,18,15083,370104,槐荫区,腊山街道办事处,腊山街道办事处,/Date(1604282400000+0800)/
95,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,7,671,街镇,,113,31,62,15,47,12,23,113,176,74,54,,7,19,15084,370105,天桥区,制锦市街道办事处,制锦市街道办事处,/Date(1604282400000+0800)/
96,106,一氧化碳,141,二氧化氮,108,臭氧,108,臭氧_8,107,PM10,601,PM2.5,101,二氧化硫,13,1205,街镇,,108,25,50,13,40,8,16,108,166,93,69,,8,22,15085,370105,天桥区,北坦街道办事处,北坦街道办事处,/Date(1604282400000+0800)/
